x, z_0, z_1, z_2
2.719998, 1.873380, 0.986772, 0.035393
2.729998, 1.883249, 0.987122, 0.034632
2.739998, 1.893122, 0.987465, 0.033884
2.749998, 1.902999, 0.987800, 0.033150
2.759998, 1.912878, 0.988128, 0.032428
2.769998, 1.922761, 0.988448, 0.031720
2.779998, 1.932647, 0.988762, 0.031025
2.789998, 1.942536, 0.989069, 0.030342
2.799998, 1.952428, 0.989369, 0.029672
2.809998, 1.962324, 0.989662, 0.029014
2.819998, 1.972222, 0.989949, 0.028369
2.829998, 1.982123, 0.990230, 0.027735
2.839998, 1.992026, 0.990504, 0.027114
2.849998, 2.001933, 0.990772, 0.026504
2.859998, 2.011842, 0.991034, 0.025905
2.869998, 2.021753, 0.991290, 0.025318
2.879998, 2.031667, 0.991540, 0.024743
2.889998, 2.041584, 0.991785, 0.024178
2.899998, 2.051503, 0.992024, 0.023625
2.909998, 2.061424, 0.992258, 0.023082
2.919998, 2.071348, 0.992486, 0.022550
2.929998, 2.081274, 0.992709, 0.022028
2.939998, 2.091202, 0.992926, 0.021516
2.949998, 2.101133, 0.993139, 0.021015
2.959998, 2.111065, 0.993347, 0.020524
2.969998, 2.121000, 0.993550, 0.020042
2.979998, 2.130936, 0.993748, 0.019571
2.989998, 2.140875, 0.993941, 0.019109
2.999998, 2.150815, 0.994130, 0.018656
3.009998, 2.160758, 0.994314, 0.018212
3.019998, 2.170702, 0.994494, 0.017778
3.029998, 2.180647, 0.994670, 0.017353
3.039998, 2.190595, 0.994841, 0.016936
3.049998, 2.200544, 0.995009, 0.016528
3.059998, 2.210495, 0.995172, 0.016129
3.069998, 2.220448, 0.995331, 0.015738
3.079998, 2.230402, 0.995487, 0.015355
3.089998, 2.240357, 0.995638, 0.014981
3.099998, 2.250314, 0.995786, 0.014615
3.109998, 2.260273, 0.995931, 0.014256
3.119998, 2.270233, 0.996071, 0.013905
3.129997, 2.280194, 0.996209, 0.013562
3.139997, 2.290157, 0.996343, 0.013226
3.149997, 2.300121, 0.996473, 0.012898
3.159997, 2.310086, 0.996601, 0.012576
3.169997, 2.320053, 0.996725, 0.012262
3.179997, 2.330021, 0.996846, 0.011955
3.189997, 2.339990, 0.996964, 0.011655
3.199997, 2.349960, 0.997079, 0.011361
3.209997, 2.359931, 0.997191, 0.011074
3.219997, 2.369904, 0.997301, 0.010793
3.229997, 2.379877, 0.997407, 0.010519
3.239997, 2.389852, 0.997511, 0.010251
3.249997, 2.399827, 0.997612, 0.009989
3.259997, 2.409804, 0.997711, 0.009734
3.269997, 2.419782, 0.997807, 0.009484
3.279997, 2.429760, 0.997900, 0.009240
3.289997, 2.439740, 0.997992, 0.009001
3.299997, 2.449720, 0.998081, 0.008768
3.309997, 2.459701, 0.998167, 0.008541
3.319997, 2.469683, 0.998251, 0.008319
3.329997, 2.479666, 0.998333, 0.008102
3.339997, 2.489650, 0.998413, 0.007890
3.349997, 2.499635, 0.998491, 0.007684
3.359997, 2.509620, 0.998567, 0.007482
3.369997, 2.519606, 0.998641, 0.007285
3.379997, 2.529593, 0.998713, 0.007093
3.389997, 2.539580, 0.998783, 0.006906
3.399997, 2.549568, 0.998851, 0.006723
3.409997, 2.559557, 0.998917, 0.006544
3.419997, 2.569546, 0.998982, 0.006370
3.429997, 2.579537, 0.999045, 0.006201
3.439997, 2.589527, 0.999106, 0.006035
3.449997, 2.599519, 0.999165, 0.005874
3.459997, 2.609511, 0.999223, 0.005716
3.469997, 2.619503, 0.999280, 0.005563
3.479997, 2.629496, 0.999335, 0.005413
3.489997, 2.639490, 0.999388, 0.005268
3.499997, 2.649484, 0.999440, 0.005126
3.509997, 2.659479, 0.999490, 0.004987
3.519997, 2.669474, 0.999540, 0.004852
3.529997, 2.679470, 0.999587, 0.004721
3.539997, 2.689466, 0.999634, 0.004593
3.549997, 2.699462, 0.999679, 0.004468
3.559997, 2.709460, 0.999723, 0.004346
3.569997, 2.719457, 0.999766, 0.004228
3.579997, 2.729455, 0.999808, 0.004112
3.589997, 2.739453, 0.999848, 0.004000
3.599997, 2.749452, 0.999888, 0.003891
3.609997, 2.759451, 0.999926, 0.003784
3.619997, 2.769450, 0.999964, 0.003681
3.629997, 2.779450, 1.000000, 0.003580
3.639997, 2.789450, 1.000035, 0.003482
3.649997, 2.799451, 1.000070, 0.003386
3.659997, 2.809452, 1.000103, 0.003293
3.669997, 2.819453, 1.000135, 0.003203
3.679997, 2.829454, 1.000167, 0.003115
3.689997, 2.839456, 1.000198, 0.003029
3.699997, 2.849458, 1.000228, 0.002946
3.709997, 2.859461, 1.000257, 0.002865
3.719997, 2.869463, 1.000285, 0.002786
3.729997, 2.879467, 1.000312, 0.002710
3.739997, 2.889470, 1.000339, 0.002635
3.749997, 2.899473, 1.000365, 0.002563
3.759997, 2.909477, 1.000390, 0.002492
3.769997, 2.919481, 1.000415, 0.002424
3.779997, 2.929486, 1.000439, 0.002357
3.789997, 2.939490, 1.000462, 0.002293
3.799997, 2.949495, 1.000485, 0.002230
3.809997, 2.959500, 1.000507, 0.002169
3.819997, 2.969505, 1.000528, 0.002110
3.829997, 2.979511, 1.000549, 0.002052
3.839997, 2.989516, 1.000569, 0.001996
3.849997, 2.999522, 1.000589, 0.001942
3.859997, 3.009528, 1.000608, 0.001889
3.869997, 3.019534, 1.000627, 0.001838
3.879997, 3.029540, 1.000645, 0.001788
3.889997, 3.039547, 1.000662, 0.001740
3.899997, 3.049553, 1.000680, 0.001693
3.909997, 3.059560, 1.000696, 0.001647
3.919997, 3.069567, 1.000713, 0.001603
3.929997, 3.079575, 1.000728, 0.001560
3.939997, 3.089582, 1.000744, 0.001519
3.949997, 3.099590, 1.000759, 0.001478
3.959997, 3.109597, 1.000773, 0.001439
3.969997, 3.119605, 1.000787, 0.001401
3.979997, 3.129613, 1.000801, 0.001364
3.989997, 3.139621, 1.000815, 0.001329
3.999997, 3.149629, 1.000828, 0.001294
4.009997, 3.159637, 1.000841, 0.001260
4.019997, 3.169646, 1.000853, 0.001228
4.029997, 3.179655, 1.000865, 0.001196
4.039998, 3.189663, 1.000877, 0.001166
4.049998, 3.199672, 1.000889, 0.001136
4.059998, 3.209681, 1.000900, 0.001107
4.069998, 3.219690, 1.000911, 0.001079
4.079998, 3.229699, 1.000921, 0.001052
4.089999, 3.239709, 1.000932, 0.001026
4.099999, 3.249718, 1.000942, 0.001001
4.109999, 3.259727, 1.000952, 0.000976
4.119999, 3.269737, 1.000961, 0.000952
4.130000, 3.279747, 1.000971, 0.000929
4.140000, 3.289757, 1.000980, 0.000907
4.150000, 3.299766, 1.000989, 0.000885
4.160000, 3.309776, 1.000998, 0.000864
4.170001, 3.319786, 1.001006, 0.000844
4.180001, 3.329796, 1.001015, 0.000824
4.190001, 3.339807, 1.001023, 0.000805
4.200001, 3.349817, 1.001031, 0.000787
4.210001, 3.359827, 1.001038, 0.000769
4.220002, 3.369838, 1.001046, 0.000752
4.230002, 3.379848, 1.001053, 0.000735
4.240002, 3.389858, 1.001061, 0.000719
4.250002, 3.399869, 1.001068, 0.000703
4.260003, 3.409880, 1.001075, 0.000688
4.270003, 3.419891, 1.001082, 0.000674
4.280003, 3.429902, 1.001088, 0.000659
4.290003, 3.439913, 1.001095, 0.000646
4.300004, 3.449924, 1.001101, 0.000633
4.310004, 3.459934, 1.001108, 0.000620
4.320004, 3.469946, 1.001114, 0.000607
4.330004, 3.479957, 1.001120, 0.000595
4.340004, 3.489968, 1.001125, 0.000584
4.350005, 3.499979, 1.001131, 0.000573
4.360005, 3.509991, 1.001137, 0.000562
4.370005, 3.520002, 1.001143, 0.000551
4.380005, 3.530014, 1.001148, 0.000541
4.390006, 3.540025, 1.001153, 0.000532
4.400006, 3.550037, 1.001159, 0.000522
4.410006, 3.560048, 1.001164, 0.000513
4.420006, 3.570060, 1.001169, 0.000504
4.430007, 3.580072, 1.001174, 0.000496
4.440007, 3.590083, 1.001179, 0.000488
4.450007, 3.600095, 1.001184, 0.000480
4.460007, 3.610107, 1.001189, 0.000472
4.470007, 3.620119, 1.001193, 0.000465
4.480008, 3.630131, 1.001198, 0.000457
4.490008, 3.640143, 1.001202, 0.000451
4.500008, 3.650155, 1.001207, 0.000444
4.510008, 3.660167, 1.001211, 0.000437
4.520009, 3.670179, 1.001216, 0.000431
4.530009, 3.680192, 1.001220, 0.000425
4.540009, 3.690204, 1.001224, 0.000419
4.550009, 3.700216, 1.001228, 0.000414
4.560009, 3.710228, 1.001232, 0.000409
4.570010, 3.720241, 1.001236, 0.000403
4.580010, 3.730253, 1.001240, 0.000398
4.590010, 3.740265, 1.001244, 0.000393
4.600010, 3.750278, 1.001248, 0.000389
4.610011, 3.760290, 1.001252, 0.000384
4.620011, 3.770303, 1.001256, 0.000380
4.630011, 3.780315, 1.001260, 0.000376
4.640011, 3.790328, 1.001263, 0.000372
4.650012, 3.800341, 1.001267, 0.000368
4.660012, 3.810353, 1.001271, 0.000364
4.670012, 3.820366, 1.001274, 0.000360
4.680012, 3.830379, 1.001278, 0.000357
4.690012, 3.840392, 1.001281, 0.000354
4.700013, 3.850405, 1.001285, 0.000350
4.710013, 3.860417, 1.001289, 0.000347
4.720013, 3.870430, 1.001292, 0.000344
4.730013, 3.880443, 1.001295, 0.000341
4.740014, 3.890456, 1.001299, 0.000338
4.750014, 3.900469, 1.001302, 0.000336
4.760014, 3.910482, 1.001305, 0.000333
4.770014, 3.920495, 1.001309, 0.000330
4.780015, 3.930508, 1.001312, 0.000328
4.790015, 3.940521, 1.001315, 0.000326
4.800015, 3.950535, 1.001319, 0.000323
4.810015, 3.960548, 1.001322, 0.000321
4.820015, 3.970561, 1.001325, 0.000319
4.830016, 3.980574, 1.001328, 0.000317
4.840016, 3.990588, 1.001331, 0.000315
4.850016, 4.000601, 1.001335, 0.000313
4.860016, 4.010614, 1.001338, 0.000311
4.870017, 4.020628, 1.001341, 0.000310
4.880017, 4.030642, 1.001344, 0.000308
4.890017, 4.040655, 1.001347, 0.000306
4.900017, 4.050669, 1.001350, 0.000305
4.910017, 4.060682, 1.001353, 0.000303
4.920018, 4.070696, 1.001356, 0.000302
4.930018, 4.080709, 1.001359, 0.000300
4.940018, 4.090723, 1.001362, 0.000299
4.950018, 4.100737, 1.001365, 0.000298
4.960019, 4.110750, 1.001368, 0.000297
4.970019, 4.120764, 1.001371, 0.000295
4.980019, 4.130777, 1.001374, 0.000294
4.990019, 4.140791, 1.001377, 0.000293
5.000020, 4.150805, 1.001380, 0.000292
5.010020, 4.160818, 1.001383, 0.000291
5.020020, 4.170832, 1.001386, 0.000290
5.030020, 4.180846, 1.001389, 0.000289
5.040020, 4.190860, 1.001391, 0.000288
5.050021, 4.200874, 1.001394, 0.000287
5.060021, 4.210888, 1.001397, 0.000286
5.070021, 4.220902, 1.001400, 0.000285
5.080021, 4.230917, 1.001403, 0.000284
5.090022, 4.240931, 1.001406, 0.000284
5.100022, 4.250945, 1.001409, 0.000283
5.110022, 4.260959, 1.001411, 0.000282
5.120022, 4.270973, 1.001414, 0.000281
5.130023, 4.280987, 1.001417, 0.000281
5.140023, 4.291001, 1.001420, 0.000280
5.150023, 4.301015, 1.001423, 0.000279
5.160023, 4.311029, 1.001426, 0.000279
5.170023, 4.321043, 1.001428, 0.000278
5.180024, 4.331058, 1.001431, 0.000278
5.190024, 4.341072, 1.001434, 0.000277
5.200024, 4.351087, 1.001436, 0.000277
5.210024, 4.361101, 1.001439, 0.000276
5.220025, 4.371116, 1.001442, 0.000276
5.230025, 4.381130, 1.001445, 0.000275
5.240025, 4.391145, 1.001447, 0.000275
5.250025, 4.401159, 1.001450, 0.000274
5.260026, 4.411174, 1.001453, 0.000274
5.270026, 4.421188, 1.001456, 0.000273
5.280026, 4.431203, 1.001458, 0.000273
5.290026, 4.441217, 1.001461, 0.000272
5.300026, 4.451232, 1.001464, 0.000272
5.310027, 4.461246, 1.001467, 0.000272
5.320027, 4.471261, 1.001469, 0.000271
5.330027, 4.481276, 1.001472, 0.000271
5.340027, 4.491290, 1.001475, 0.000271
5.350028, 4.501305, 1.001478, 0.000270
5.360028, 4.511320, 1.001480, 0.000270
5.370028, 4.521335, 1.001483, 0.000270
5.380028, 4.531350, 1.001486, 0.000269
5.390028, 4.541365, 1.001489, 0.000269
5.400029, 4.551380, 1.001491, 0.000269
5.410029, 4.561395, 1.001494, 0.000268
5.420029, 4.571410, 1.001497, 0.000268
5.430029, 4.581425, 1.001499, 0.000268
5.440030, 4.591440, 1.001502, 0.000268
5.450030, 4.601455, 1.001505, 0.000267
5.460030, 4.611470, 1.001507, 0.000267
5.470030, 4.621485, 1.001510, 0.000267
5.480031, 4.631500, 1.001513, 0.000267
5.490031, 4.641515, 1.001515, 0.000266
5.500031, 4.651530, 1.001518, 0.000266
5.510031, 4.661545, 1.001520, 0.000266
5.520031, 4.671560, 1.001523, 0.000266
5.530032, 4.681575, 1.001526, 0.000265
5.540032, 4.691590, 1.001528, 0.000265
5.550032, 4.701606, 1.001531, 0.000265
5.560032, 4.711621, 1.001534, 0.000265
5.570033, 4.721637, 1.001536, 0.000265
5.580033, 4.731652, 1.001539, 0.000264
5.590033, 4.741668, 1.001541, 0.000264
5.600033, 4.751683, 1.001544, 0.000264
5.610034, 4.761699, 1.001547, 0.000264
5.620034, 4.771714, 1.001549, 0.000264
5.630034, 4.781730, 1.001552, 0.000264
5.640034, 4.791745, 1.001554, 0.000263
5.650034, 4.801761, 1.001557, 0.000263
5.660035, 4.811776, 1.001560, 0.000263
5.670035, 4.821792, 1.001562, 0.000263
5.680035, 4.831807, 1.001565, 0.000263
5.690035, 4.841823, 1.001568, 0.000263
5.700036, 4.851838, 1.001570, 0.000262
5.710036, 4.861854, 1.001573, 0.000262
5.720036, 4.871870, 1.001575, 0.000262
5.730036, 4.881886, 1.001578, 0.000262
5.740036, 4.891901, 1.001581, 0.000262
5.750037, 4.901917, 1.001583, 0.000262
5.760037, 4.911933, 1.001586, 0.000261
5.770037, 4.921949, 1.001589, 0.000261
5.780037, 4.931965, 1.001591, 0.000261
5.790038, 4.941981, 1.001594, 0.000261
5.800038, 4.951997, 1.001596, 0.000261
5.810038, 4.962013, 1.001599, 0.000261
5.820038, 4.972029, 1.001602, 0.000261
5.830039, 4.982045, 1.001604, 0.000260
5.840039, 4.992061, 1.001607, 0.000260
5.850039, 5.002077, 1.001610, 0.000260
5.860039, 5.012093, 1.001612, 0.000260
5.870039, 5.022109, 1.001615, 0.000260
5.880040, 5.032125, 1.001617, 0.000260
5.890040, 5.042141, 1.001620, 0.000260
5.900040, 5.052157, 1.001623, 0.000260
5.910040, 5.062174, 1.001625, 0.000259
5.920041, 5.072190, 1.001628, 0.000259
5.930041, 5.082207, 1.001631, 0.000259
5.940041, 5.092223, 1.001633, 0.000259
5.950041, 5.102240, 1.001636, 0.000259
5.960042, 5.112256, 1.001638, 0.000259
5.970042, 5.122272, 1.001641, 0.000259
5.980042, 5.132289, 1.001644, 0.000259
5.990042, 5.142305, 1.001646, 0.000259
6.000042, 5.152322, 1.001649, 0.000258
6.010043, 5.162338, 1.001652, 0.000258
6.020043, 5.172355, 1.001654, 0.000258
6.030043, 5.182371, 1.001657, 0.000258
6.040043, 5.192388, 1.001659, 0.000258
6.050044, 5.202404, 1.001662, 0.000258
6.060044, 5.212420, 1.001665, 0.000258
