x, z_0, z_1, z_2
0.550000, 0.092284, 0.327446, 0.549103
0.560000, 0.095585, 0.332928, 0.547252
0.570000, 0.098942, 0.338391, 0.545389
0.580000, 0.102353, 0.343836, 0.543516
0.590000, 0.105819, 0.349261, 0.541631
0.600000, 0.109338, 0.354668, 0.539735
0.610000, 0.112912, 0.360056, 0.537828
0.620000, 0.116539, 0.365425, 0.535910
0.630000, 0.120220, 0.370774, 0.533980
0.640000, 0.123955, 0.376104, 0.532038
0.650000, 0.127742, 0.381415, 0.530085
0.660000, 0.131583, 0.386706, 0.528121
0.670000, 0.135477, 0.391977, 0.526144
0.680000, 0.139423, 0.397229, 0.524156
0.690000, 0.143421, 0.402460, 0.522156
0.700000, 0.147472, 0.407672, 0.520144
0.710000, 0.151574, 0.412863, 0.518120
0.720000, 0.155729, 0.418034, 0.516085
0.730000, 0.159935, 0.423185, 0.514037
0.740000, 0.164193, 0.428315, 0.511978
0.750000, 0.168501, 0.433424, 0.509906
0.760000, 0.172861, 0.438513, 0.507823
0.770000, 0.177271, 0.443581, 0.505727
0.780000, 0.181733, 0.448628, 0.503620
0.790000, 0.186244, 0.453653, 0.501501
0.800000, 0.190806, 0.458658, 0.499369
0.810000, 0.195417, 0.463641, 0.497226
0.820000, 0.200078, 0.468602, 0.495071
0.830000, 0.204789, 0.473542, 0.492904
0.839999, 0.209549, 0.478460, 0.490725
0.849999, 0.214358, 0.483356, 0.488534
0.859999, 0.219216, 0.488231, 0.486331
0.869999, 0.224123, 0.493083, 0.484117
0.879999, 0.229078, 0.497913, 0.481891
0.889999, 0.234081, 0.502721, 0.479653
0.899999, 0.239132, 0.507506, 0.477403
0.909999, 0.244231, 0.512269, 0.475142
0.919999, 0.249377, 0.517009, 0.472870
0.929999, 0.254571, 0.521726, 0.470586
0.939999, 0.259812, 0.526421, 0.468290
0.949999, 0.265099, 0.531092, 0.465984
0.959999, 0.270433, 0.535740, 0.463666
0.969999, 0.275814, 0.540365, 0.461337
0.979999, 0.281241, 0.544967, 0.458997
0.989999, 0.286713, 0.549545, 0.456646
0.999999, 0.292232, 0.554100, 0.454285
1.009999, 0.297795, 0.558631, 0.451912
1.019999, 0.303404, 0.563138, 0.449529
1.029999, 0.309058, 0.567621, 0.447136
1.039999, 0.314756, 0.572081, 0.444732
1.049999, 0.320499, 0.576516, 0.442318
1.059999, 0.326287, 0.580927, 0.439894
1.069999, 0.332118, 0.585314, 0.437460
1.079999, 0.337993, 0.589676, 0.435016
1.089999, 0.343911, 0.594014, 0.432563
1.099999, 0.349873, 0.598327, 0.430100
1.109999, 0.355878, 0.602616, 0.427627
1.119999, 0.361925, 0.606880, 0.425145
1.129999, 0.368015, 0.611119, 0.422655
1.139999, 0.374148, 0.615333, 0.420155
1.149999, 0.380322, 0.619522, 0.417647
1.159999, 0.386538, 0.623686, 0.415130
1.169999, 0.392795, 0.627824, 0.412604
1.179999, 0.399094, 0.631938, 0.410071
1.189999, 0.405434, 0.636026, 0.407529
1.199999, 0.411815, 0.640088, 0.404980
1.209999, 0.418236, 0.644125, 0.402423
1.219999, 0.424697, 0.648137, 0.399859
1.229999, 0.431198, 0.652123, 0.397287
1.239999, 0.437739, 0.656083, 0.394708
1.249999, 0.444320, 0.660017, 0.392123
1.259999, 0.450940, 0.663925, 0.389531
1.269999, 0.457598, 0.667807, 0.386932
1.279999, 0.464296, 0.671664, 0.384327
1.289999, 0.471032, 0.675494, 0.381717
1.299999, 0.477806, 0.679298, 0.379100
1.309999, 0.484617, 0.683076, 0.376478
1.319999, 0.491467, 0.686827, 0.373851
1.329999, 0.498354, 0.690553, 0.371219
1.339999, 0.505278, 0.694252, 0.368582
1.349999, 0.512239, 0.697924, 0.365940
1.359999, 0.519236, 0.701571, 0.363294
1.369999, 0.526270, 0.705190, 0.360644
1.379999, 0.533340, 0.708784, 0.357990
1.389999, 0.540446, 0.712350, 0.355333
1.399999, 0.547587, 0.715890, 0.352672
1.409999, 0.554764, 0.719404, 0.350008
1.419999, 0.561975, 0.722890, 0.347341
1.429999, 0.569221, 0.726350, 0.344672
1.439999, 0.576502, 0.729784, 0.342000
1.449999, 0.583817, 0.733190, 0.339327
1.459999, 0.591166, 0.736570, 0.336651
1.469999, 0.598548, 0.739923, 0.333974
1.479999, 0.605964, 0.743250, 0.331296
1.489999, 0.613413, 0.746549, 0.328616
1.499999, 0.620895, 0.749822, 0.325936
1.509999, 0.628410, 0.753068, 0.323256
1.519999, 0.635956, 0.756287, 0.320575
1.529999, 0.643535, 0.759479, 0.317894
1.539999, 0.651146, 0.762645, 0.315214
1.549999, 0.658788, 0.765784, 0.312534
1.559999, 0.666461, 0.768896, 0.309855
1.569999, 0.674166, 0.771981, 0.307178
1.579999, 0.681901, 0.775039, 0.304501
1.589999, 0.689667, 0.778071, 0.301827
1.599999, 0.697462, 0.781076, 0.299155
1.609999, 0.705288, 0.784054, 0.296484
1.619999, 0.713143, 0.787005, 0.293817
1.629999, 0.721028, 0.789930, 0.291152
1.639999, 0.728942, 0.792829, 0.288490
1.649999, 0.736884, 0.795700, 0.285832
1.659999, 0.744856, 0.798545, 0.283177
1.669999, 0.752855, 0.801364, 0.280526
1.679999, 0.760883, 0.804156, 0.277880
1.689999, 0.768938, 0.806921, 0.275238
1.699999, 0.777021, 0.809660, 0.272601
1.709999, 0.785131, 0.812373, 0.269968
1.719999, 0.793268, 0.815060, 0.267341
1.729999, 0.801432, 0.817720, 0.264720
1.739999, 0.809623, 0.820354, 0.262104
1.749999, 0.817839, 0.822962, 0.259495
1.759999, 0.826082, 0.825544, 0.256892
1.769999, 0.834350, 0.828100, 0.254295
1.779999, 0.842644, 0.830630, 0.251706
1.789999, 0.850963, 0.833134, 0.249123
1.799999, 0.859306, 0.835613, 0.246548
1.809999, 0.867675, 0.838065, 0.243981
1.819999, 0.876068, 0.840492, 0.241421
1.829999, 0.884485, 0.842894, 0.238870
1.839999, 0.892926, 0.845270, 0.236327
1.849999, 0.901390, 0.847620, 0.233793
1.859999, 0.909878, 0.849945, 0.231268
1.869999, 0.918389, 0.852246, 0.228752
1.879999, 0.926923, 0.854521, 0.226245
1.889999, 0.935479, 0.856771, 0.223748
1.899999, 0.944058, 0.858996, 0.221261
1.909999, 0.952659, 0.861196, 0.218784
1.919999, 0.961282, 0.863371, 0.216318
1.929999, 0.969926, 0.865522, 0.213862
1.939999, 0.978592, 0.867649, 0.211417
1.949998, 0.987279, 0.869751, 0.208983
1.959998, 0.995987, 0.871828, 0.206560
1.969998, 1.004716, 0.873882, 0.204148
1.979998, 1.013465, 0.875911, 0.201749
1.989998, 1.022234, 0.877917, 0.199361
1.999998, 1.031023, 0.879899, 0.196985
2.009999, 1.039832, 0.881857, 0.194622
2.019999, 1.048660, 0.883791, 0.192271
2.029999, 1.057507, 0.885702, 0.189932
2.039999, 1.066374, 0.887590, 0.187607
2.049999, 1.075259, 0.889454, 0.185295
2.059999, 1.084163, 0.891296, 0.182996
2.069999, 1.093085, 0.893114, 0.180710
2.079998, 1.102025, 0.894910, 0.178438
2.089998, 1.110983, 0.896683, 0.176180
2.099998, 1.119959, 0.898434, 0.173936
2.109998, 1.128952, 0.900162, 0.171705
2.119998, 1.137962, 0.901868, 0.169490
2.129998, 1.146989, 0.903552, 0.167288
2.139998, 1.156033, 0.905214, 0.165101
2.149998, 1.165093, 0.906854, 0.162929
2.159998, 1.174170, 0.908472, 0.160772
2.169998, 1.183262, 0.910069, 0.158630
2.179998, 1.192371, 0.911645, 0.156503
2.189998, 1.201495, 0.913199, 0.154391
2.199998, 1.210635, 0.914733, 0.152294
2.209998, 1.219790, 0.916245, 0.150214
2.219998, 1.228960, 0.917737, 0.148148
2.229998, 1.238145, 0.919208, 0.146099
2.239998, 1.247344, 0.920659, 0.144065
2.249998, 1.256558, 0.922090, 0.142048
2.259998, 1.265786, 0.923500, 0.140046
2.269998, 1.275028, 0.924891, 0.138061
2.279998, 1.284283, 0.926261, 0.136092
2.289998, 1.293553, 0.927612, 0.134139
2.299998, 1.302836, 0.928944, 0.132203
2.309998, 1.312132, 0.930257, 0.130283
2.319998, 1.321441, 0.931550, 0.128380
2.329998, 1.330763, 0.932824, 0.126494
2.339998, 1.340097, 0.934080, 0.124624
2.349998, 1.349444, 0.935317, 0.122771
2.359998, 1.358803, 0.936535, 0.120935
2.369998, 1.368175, 0.937735, 0.119116
2.379998, 1.377558, 0.938918, 0.117314
2.389998, 1.386953, 0.940082, 0.115529
2.399998, 1.396360, 0.941228, 0.113760
2.409998, 1.405778, 0.942357, 0.112009
2.419998, 1.415207, 0.943469, 0.110275
2.429998, 1.424647, 0.944563, 0.108559
2.439998, 1.434098, 0.945640, 0.106859
2.449998, 1.443560, 0.946700, 0.105176
2.459998, 1.453032, 0.947743, 0.103511
2.469998, 1.462515, 0.948770, 0.101863
2.479998, 1.472007, 0.949781, 0.100232
2.489998, 1.481510, 0.950775, 0.098618
2.499998, 1.491023, 0.951753, 0.097022
2.509998, 1.500545, 0.952715, 0.095443
2.519998, 1.510077, 0.953662, 0.093880
2.529998, 1.519618, 0.954593, 0.092336
2.539998, 1.529169, 0.955509, 0.090808
2.549998, 1.538728, 0.956409, 0.089297
2.559998, 1.548297, 0.957295, 0.087804
2.569998, 1.557874, 0.958165, 0.086328
2.579998, 1.567460, 0.959021, 0.084868
2.589998, 1.577055, 0.959863, 0.083426
2.599998, 1.586657, 0.960690, 0.082001
2.609998, 1.596268, 0.961503, 0.080593
2.619998, 1.605887, 0.962302, 0.079202
2.629998, 1.615514, 0.963087, 0.077827
2.639998, 1.625149, 0.963858, 0.076470
2.649998, 1.634791, 0.964616, 0.075129
2.659998, 1.644441, 0.965361, 0.073805
2.669998, 1.654099, 0.966093, 0.072497
2.679998, 1.663763, 0.966811, 0.071206
2.689998, 1.673435, 0.967517, 0.069932
2.699998, 1.683113, 0.968210, 0.068674
2.709998, 1.692799, 0.968890, 0.067432
2.719998, 1.702491, 0.969558, 0.066207
2.729998, 1.712190, 0.970214, 0.064998
2.739998, 1.721896, 0.970858, 0.063805
2.749998, 1.731607, 0.971491, 0.062629
2.759998, 1.741325, 0.972111, 0.061468
2.769998, 1.751050, 0.972720, 0.060323
2.779998, 1.760780, 0.973318, 0.059194
2.789998, 1.770516, 0.973904, 0.058080
2.799998, 1.780258, 0.974479, 0.056982
2.809998, 1.790005, 0.975044, 0.055900
2.819998, 1.799759, 0.975597, 0.054833
2.829998, 1.809517, 0.976140, 0.053782
2.839998, 1.819281, 0.976673, 0.052745
2.849998, 1.829051, 0.977195, 0.051724
2.859998, 1.838825, 0.977708, 0.050718
2.869998, 1.848605, 0.978210, 0.049727
2.879998, 1.858389, 0.978702, 0.048750
2.889998, 1.868179, 0.979185, 0.047788
2.899998, 1.877973, 0.979658, 0.046841
2.909998, 1.887772, 0.980122, 0.045908
2.919998, 1.897575, 0.980576, 0.044990
2.929998, 1.907383, 0.981022, 0.044085
2.939998, 1.917196, 0.981458, 0.043195
2.949998, 1.927013, 0.981885, 0.042319
2.959998, 1.936834, 0.982304, 0.041456
2.969998, 1.946659, 0.982715, 0.040608
2.979998, 1.956488, 0.983117, 0.039772
2.989998, 1.966321, 0.983510, 0.038951
2.999998, 1.976158, 0.983896, 0.038142
3.009998, 1.985999, 0.984273, 0.037347
3.019998, 1.995843, 0.984643, 0.036565
3.029998, 2.005692, 0.985004, 0.035796
3.039998, 2.015543, 0.985359, 0.035040
3.049998, 2.025399, 0.985705, 0.034297
3.059998, 2.035258, 0.986045, 0.033566
3.069998, 2.045120, 0.986377, 0.032847
3.079998, 2.054985, 0.986701, 0.032141
3.089998, 2.064854, 0.987019, 0.031447
3.099998, 2.074725, 0.987330, 0.030765
3.109998, 2.084600, 0.987635, 0.030095
3.119998, 2.094478, 0.987932, 0.029436
3.129997, 2.104359, 0.988224, 0.028790
3.139997, 2.114243, 0.988508, 0.028154
3.149997, 2.124129, 0.988787, 0.027530
3.159997, 2.134018, 0.989059, 0.026918
3.169997, 2.143910, 0.989325, 0.026316
3.179997, 2.153805, 0.989585, 0.025726
3.189997, 2.163702, 0.989840, 0.025146
3.199997, 2.173602, 0.990088, 0.024577
3.209997, 2.183504, 0.990331, 0.024018
3.219997, 2.193408, 0.990569, 0.023470
3.229997, 2.203315, 0.990800, 0.022932
3.239997, 2.213224, 0.991027, 0.022405
3.249997, 2.223135, 0.991249, 0.021887
3.259997, 2.233049, 0.991465, 0.021379
3.269997, 2.242965, 0.991676, 0.020881
3.279997, 2.252882, 0.991883, 0.020393
3.289997, 2.262802, 0.992084, 0.019914
3.299997, 2.272724, 0.992281, 0.019444
3.309997, 2.282648, 0.992473, 0.018984
3.319997, 2.292573, 0.992661, 0.018532
3.329997, 2.302501, 0.992844, 0.018090
3.339997, 2.312430, 0.993022, 0.017657
3.349997, 2.322361, 0.993197, 0.017232
3.359997, 2.332294, 0.993367, 0.016815
3.369997, 2.342229, 0.993533, 0.016408
3.379997, 2.352165, 0.993695, 0.016008
3.389997, 2.362103, 0.993853, 0.015617
3.399997, 2.372042, 0.994008, 0.015234
3.409997, 2.381983, 0.994158, 0.014858
3.419997, 2.391925, 0.994305, 0.014491
3.429997, 2.401869, 0.994448, 0.014131
3.439997, 2.411814, 0.994587, 0.013779
3.449997, 2.421760, 0.994724, 0.013434
3.459997, 2.431708, 0.994856, 0.013096
3.469997, 2.441658, 0.994985, 0.012766
3.479997, 2.451608, 0.995112, 0.012443
3.489997, 2.461560, 0.995234, 0.012127
3.499997, 2.471513, 0.995354, 0.011817
3.509997, 2.481467, 0.995471, 0.011515
3.519997, 2.491422, 0.995584, 0.011219
3.529997, 2.501379, 0.995695, 0.010929
3.539997, 2.511336, 0.995803, 0.010646
3.549997, 2.521295, 0.995908, 0.010369
3.559997, 2.531254, 0.996010, 0.010099
3.569997, 2.541215, 0.996110, 0.009834
3.579997, 2.551177, 0.996207, 0.009576
3.589997, 2.561139, 0.996302, 0.009323
3.599997, 2.571103, 0.996394, 0.009076
3.609997, 2.581067, 0.996483, 0.008834
3.619997, 2.591032, 0.996570, 0.008599
3.629997, 2.600998, 0.996655, 0.008368
3.639997, 2.610965, 0.996738, 0.008143
3.649997, 2.620933, 0.996818, 0.007924
3.659997, 2.630902, 0.996896, 0.007709
3.669997, 2.640871, 0.996972, 0.007499
3.679997, 2.650841, 0.997046, 0.007295
3.689997, 2.660812, 0.997118, 0.007095
3.699997, 2.670784, 0.997188, 0.006900
3.709997, 2.680756, 0.997256, 0.006709
3.719997, 2.690729, 0.997322, 0.006524
3.729997, 2.700702, 0.997387, 0.006342
3.739997, 2.710676, 0.997449, 0.006165
3.749997, 2.720651, 0.997510, 0.005993
3.759997, 2.730627, 0.997569, 0.005824
3.769997, 2.740602, 0.997626, 0.005660
3.779997, 2.750579, 0.997682, 0.005500
3.789997, 2.760556, 0.997736, 0.005344
3.799997, 2.770534, 0.997789, 0.005191
3.809997, 2.780512, 0.997840, 0.005043
3.819997, 2.790490, 0.997890, 0.004898
3.829997, 2.800470, 0.997938, 0.004757
3.839997, 2.810449, 0.997985, 0.004619
3.849997, 2.820429, 0.998031, 0.004485
3.859997, 2.830410, 0.998075, 0.004354
3.869997, 2.840391, 0.998118, 0.004227
3.879997, 2.850372, 0.998159, 0.004103
3.889997, 2.860354, 0.998200, 0.003982
3.899997, 2.870336, 0.998239, 0.003864
3.909997, 2.880319, 0.998277, 0.003749
3.919997, 2.890302, 0.998314, 0.003638
3.929997, 2.900285, 0.998350, 0.003529
3.939997, 2.910269, 0.998385, 0.003423
3.949997, 2.920253, 0.998418, 0.003320
3.959997, 2.930237, 0.998451, 0.003220
3.969997, 2.940222, 0.998483, 0.003122
3.979997, 2.950207, 0.998514, 0.003027
3.989997, 2.960192, 0.998543, 0.002935
3.999997, 2.970178, 0.998572, 0.002845
4.009997, 2.980164, 0.998600, 0.002757
4.019997, 2.990150, 0.998627, 0.002672
4.029997, 3.000136, 0.998654, 0.002589
4.039998, 3.010123, 0.998679, 0.002508
4.049998, 3.020110, 0.998704, 0.002430
4.059998, 3.030097, 0.998728, 0.002354
4.069998, 3.040084, 0.998751, 0.002280
4.079998, 3.050072, 0.998773, 0.002208
4.089999, 3.060060, 0.998795, 0.002138
4.099999, 3.070048, 0.998816, 0.002070
4.109999, 3.080036, 0.998836, 0.002003
4.119999, 3.090024, 0.998856, 0.001939
4.130000, 3.100013, 0.998875, 0.001877
4.140000, 3.110002, 0.998894, 0.001816
4.150000, 3.119991, 0.998912, 0.001757
4.160000, 3.129980, 0.998929, 0.001700
4.170001, 3.139969, 0.998946, 0.001644
4.180001, 3.149959, 0.998962, 0.001590
4.190001, 3.159949, 0.998977, 0.001538
4.200001, 3.169938, 0.998993, 0.001487
4.210001, 3.179928, 0.999007, 0.001438
4.220002, 3.189919, 0.999021, 0.001390
4.230002, 3.199909, 0.999035, 0.001343
4.240002, 3.209899, 0.999048, 0.001298
4.250002, 3.219890, 0.999061, 0.001254
4.260003, 3.229880, 0.999073, 0.001211
4.270003, 3.239871, 0.999085, 0.001170
4.280003, 3.249862, 0.999097, 0.001130
4.290003, 3.259853, 0.999108, 0.001091
4.300004, 3.269844, 0.999119, 0.001054
4.310004, 3.279835, 0.999129, 0.001017
4.320004, 3.289827, 0.999139, 0.000982
4.330004, 3.299818, 0.999149, 0.000947
4.340004, 3.309810, 0.999158, 0.000914
4.350005, 3.319801, 0.999167, 0.000882
4.360005, 3.329793, 0.999175, 0.000850
4.370005, 3.339785, 0.999184, 0.000820
4.380005, 3.349777, 0.999192, 0.000791
4.390006, 3.359769, 0.999200, 0.000762
4.400006, 3.369761, 0.999207, 0.000735
4.410006, 3.379753, 0.999214, 0.000708
4.420006, 3.389745, 0.999221, 0.000682
4.430007, 3.399737, 0.999228, 0.000657
4.440007, 3.409730, 0.999234, 0.000633
4.450007, 3.419722, 0.999241, 0.000609
4.460007, 3.429714, 0.999247, 0.000587
4.470007, 3.439707, 0.999252, 0.000565
4.480008, 3.449700, 0.999258, 0.000543
4.490008, 3.459692, 0.999263, 0.000523
4.500008, 3.469685, 0.999268, 0.000503
4.510008, 3.479677, 0.999273, 0.000483
4.520009, 3.489670, 0.999278, 0.000465
4.530009, 3.499663, 0.999283, 0.000447
4.540009, 3.509656, 0.999287, 0.000429
4.550009, 3.519649, 0.999291, 0.000412
4.560009, 3.529642, 0.999295, 0.000396
4.570010, 3.539635, 0.999299, 0.000380
4.580010, 3.549628, 0.999303, 0.000365
4.590010, 3.559621, 0.999306, 0.000350
4.600010, 3.569614, 0.999310, 0.000336
4.610011, 3.579607, 0.999313, 0.000322
4.620011, 3.589600, 0.999316, 0.000308
4.630011, 3.599593, 0.999319, 0.000296
4.640011, 3.609586, 0.999322, 0.000283
4.650012, 3.619580, 0.999325, 0.000271
4.660012, 3.629573, 0.999328, 0.000259
4.670012, 3.639566, 0.999330, 0.000248
4.680012, 3.649560, 0.999333, 0.000237
4.690012, 3.659553, 0.999335, 0.000227
4.700013, 3.669546, 0.999337, 0.000217
4.710013, 3.679540, 0.999339, 0.000207
4.720013, 3.689533, 0.999341, 0.000198
4.730013, 3.699526, 0.999343, 0.000188
4.740014, 3.709520, 0.999345, 0.000180
4.750014, 3.719513, 0.999347, 0.000171
4.760014, 3.729507, 0.999348, 0.000163
4.770014, 3.739501, 0.999350, 0.000155
4.780015, 3.749494, 0.999352, 0.000148
4.790015, 3.759488, 0.999353, 0.000140
4.800015, 3.769481, 0.999354, 0.000133
4.810015, 3.779475, 0.999356, 0.000126
4.820015, 3.789468, 0.999357, 0.000120
4.830016, 3.799462, 0.999358, 0.000113
4.840016, 3.809455, 0.999359, 0.000107
4.850016, 3.819449, 0.999360, 0.000101
4.860016, 3.829443, 0.999361, 0.000096
4.870017, 3.839436, 0.999362, 0.000090
4.880017, 3.849430, 0.999363, 0.000085
4.890017, 3.859423, 0.999364, 0.000080
4.900017, 3.869417, 0.999365, 0.000075
4.910017, 3.879410, 0.999365, 0.000070
4.920018, 3.889404, 0.999366, 0.000066
4.930018, 3.899397, 0.999367, 0.000061
4.940018, 3.909391, 0.999367, 0.000057
4.950018, 3.919385, 0.999368, 0.000053
4.960019, 3.929379, 0.999368, 0.000049
4.970019, 3.939372, 0.999369, 0.000045
4.980019, 3.949366, 0.999369, 0.000042
4.990019, 3.959360, 0.999370, 0.000038
5.000020, 3.969354, 0.999370, 0.000035
5.010020, 3.979347, 0.999370, 0.000032
5.020020, 3.989341, 0.999371, 0.000029
5.030020, 3.999335, 0.999371, 0.000026
5.040020, 4.009329, 0.999371, 0.000023
5.050021, 4.019322, 0.999371, 0.000020
5.060021, 4.029316, 0.999372, 0.000017
5.070021, 4.039310, 0.999372, 0.000015
5.080021, 4.049303, 0.999372, 0.000012
5.090022, 4.059297, 0.999372, 0.000010
5.100022, 4.069290, 0.999372, 0.000008
5.110022, 4.079284, 0.999372, 0.000006
5.120022, 4.089277, 0.999372, 0.000004
5.130023, 4.099271, 0.999372, 0.000002
5.140023, 4.109264, 0.999372, -0.000000
5.150023, 4.119258, 0.999372, -0.000002
5.160023, 4.129251, 0.999372, -0.000004
5.170023, 4.139245, 0.999372, -0.000006
5.180024, 4.149239, 0.999372, -0.000007
5.190024, 4.159232, 0.999372, -0.000009
5.200024, 4.169226, 0.999372, -0.000010
5.210024, 4.179219, 0.999372, -0.000012
5.220025, 4.189213, 0.999372, -0.000013
5.230025, 4.199206, 0.999372, -0.000014
5.240025, 4.209200, 0.999371, -0.000016
5.250025, 4.219193, 0.999371, -0.000017
5.260026, 4.229187, 0.999371, -0.000018
5.270026, 4.239181, 0.999371, -0.000019
5.280026, 4.249174, 0.999371, -0.000020
5.290026, 4.259168, 0.999371, -0.000021
5.300026, 4.269161, 0.999370, -0.000022
5.310027, 4.279155, 0.999370, -0.000023
5.320027, 4.289148, 0.999370, -0.000024
5.330027, 4.299142, 0.999370, -0.000025
5.340027, 4.309135, 0.999369, -0.000026
5.350028, 4.319129, 0.999369, -0.000026
5.360028, 4.329123, 0.999369, -0.000027
5.370028, 4.339116, 0.999369, -0.000028
5.380028, 4.349110, 0.999368, -0.000028
5.390028, 4.359103, 0.999368, -0.000029
5.400029, 4.369097, 0.999368, -0.000030
5.410029, 4.379090, 0.999367, -0.000030
5.420029, 4.389084, 0.999367, -0.000031
5.430029, 4.399077, 0.999367, -0.000031
5.440030, 4.409071, 0.999366, -0.000032
5.450030, 4.419065, 0.999366, -0.000032
5.460030, 4.429058, 0.999366, -0.000033
5.470030, 4.439052, 0.999366, -0.000033
5.480031, 4.449045, 0.999365, -0.000034
5.490031, 4.459039, 0.999365, -0.000034
5.500031, 4.469032, 0.999364, -0.000034
5.510031, 4.479026, 0.999364, -0.000035
5.520031, 4.489019, 0.999364, -0.000035
5.530032, 4.499013, 0.999363, -0.000035
5.540032, 4.509007, 0.999363, -0.000036
5.550032, 4.519000, 0.999363, -0.000036
5.560032, 4.528994, 0.999362, -0.000036
5.570033, 4.538987, 0.999362, -0.000037
5.580033, 4.548981, 0.999362, -0.000037
5.590033, 4.558974, 0.999361, -0.000037
5.600033, 4.568968, 0.999361, -0.000037
5.610034, 4.578961, 0.999361, -0.000037
5.620034, 4.588955, 0.999360, -0.000038
5.630034, 4.598948, 0.999360, -0.000038
5.640034, 4.608942, 0.999359, -0.000038
5.650034, 4.618936, 0.999359, -0.000038
5.660035, 4.628929, 0.999359, -0.000038
5.670035, 4.638923, 0.999358, -0.000039
5.680035, 4.648916, 0.999358, -0.000039
5.690035, 4.658910, 0.999358, -0.000039
5.700036, 4.668903, 0.999357, -0.000039
5.710036, 4.678897, 0.999357, -0.000039
5.720036, 4.688890, 0.999356, -0.000039
5.730036, 4.698884, 0.999356, -0.000039
5.740036, 4.708878, 0.999356, -0.000039
5.750037, 4.718871, 0.999355, -0.000039
5.760037, 4.728865, 0.999355, -0.000039
5.770037, 4.738858, 0.999354, -0.000039
5.780037, 4.748852, 0.999354, -0.000040
5.790038, 4.758845, 0.999353, -0.000040
5.800038, 4.768839, 0.999353, -0.000040
5.810038, 4.778832, 0.999353, -0.000040
5.820038, 4.788826, 0.999352, -0.000040
5.830039, 4.798820, 0.999352, -0.000040
5.840039, 4.808813, 0.999351, -0.000040
5.850039, 4.818807, 0.999351, -0.000040
5.860039, 4.828800, 0.999351, -0.000040
5.870039, 4.838794, 0.999350, -0.000040
5.880040, 4.848787, 0.999350, -0.000040
5.890040, 4.858781, 0.999349, -0.000040
5.900040, 4.868774, 0.999349, -0.000040
5.910040, 4.878768, 0.999348, -0.000040
5.920041, 4.888762, 0.999348, -0.000040
5.930041, 4.898755, 0.999348, -0.000040
5.940041, 4.908749, 0.999347, -0.000040
5.950041, 4.918742, 0.999347, -0.000040
5.960042, 4.928736, 0.999346, -0.000040
5.970042, 4.938729, 0.999346, -0.000040
5.980042, 4.948723, 0.999346, -0.000040
5.990042, 4.958716, 0.999345, -0.000040
6.000042, 4.968710, 0.999345, -0.000040
6.010043, 4.978703, 0.999344, -0.000040
6.020043, 4.988697, 0.999344, -0.000040
6.030043, 4.998691, 0.999343, -0.000040
6.040043, 5.008684, 0.999343, -0.000040
6.050044, 5.018678, 0.999343, -0.000040
6.060044, 5.028671, 0.999342, -0.000040
