x, z_0, z_1, z_2
1.839999, 0.855043, 0.826185, 0.253095
1.849999, 0.863318, 0.828704, 0.250616
1.859999, 0.871617, 0.831198, 0.248141
1.869999, 0.879941, 0.833667, 0.245672
1.879999, 0.888290, 0.836111, 0.243208
1.889999, 0.896664, 0.838531, 0.240749
1.899999, 0.905061, 0.840926, 0.238297
1.909999, 0.913482, 0.843297, 0.235850
1.919999, 0.921927, 0.845643, 0.233410
1.929999, 0.930395, 0.847965, 0.230977
1.939999, 0.938886, 0.850263, 0.228550
1.949998, 0.947400, 0.852536, 0.226131
1.959998, 0.955937, 0.854785, 0.223719
1.969998, 0.964496, 0.857011, 0.221315
1.979998, 0.973077, 0.859212, 0.218919
1.989998, 0.981680, 0.861389, 0.216531
1.999998, 0.990304, 0.863542, 0.214152
2.009999, 0.998950, 0.865672, 0.211781
2.019999, 1.007618, 0.867778, 0.209420
2.029999, 1.016306, 0.869860, 0.207067
2.039999, 1.025015, 0.871919, 0.204724
2.049999, 1.033744, 0.873955, 0.202391
2.059999, 1.042494, 0.875967, 0.200067
2.069999, 1.051263, 0.877956, 0.197754
2.079998, 1.060053, 0.879922, 0.195451
2.089998, 1.068862, 0.881865, 0.193159
2.099998, 1.077690, 0.883786, 0.190878
2.109998, 1.086537, 0.885683, 0.188607
2.119998, 1.095404, 0.887558, 0.186348
2.129998, 1.104289, 0.889410, 0.184100
2.139998, 1.113192, 0.891240, 0.181864
2.149998, 1.122113, 0.893047, 0.179640
2.159998, 1.131053, 0.894833, 0.177428
2.169998, 1.140010, 0.896596, 0.175228
2.179998, 1.148985, 0.898337, 0.173040
2.189998, 1.157977, 0.900057, 0.170865
2.199998, 1.166986, 0.901755, 0.168703
2.209998, 1.176012, 0.903431, 0.166554
2.219998, 1.185054, 0.905086, 0.164418
2.229998, 1.194113, 0.906719, 0.162296
2.239998, 1.203189, 0.908332, 0.160187
2.249998, 1.212280, 0.909923, 0.158091
2.259998, 1.221387, 0.911494, 0.156010
2.269998, 1.230510, 0.913043, 0.153942
2.279998, 1.239648, 0.914572, 0.151889
2.289998, 1.248801, 0.916081, 0.149849
2.299998, 1.257969, 0.917569, 0.147824
2.309998, 1.267152, 0.919038, 0.145814
2.319998, 1.276350, 0.920486, 0.143818
2.329998, 1.285562, 0.921914, 0.141837
2.339998, 1.294788, 0.923323, 0.139871
2.349998, 1.304028, 0.924712, 0.137920
2.359998, 1.313282, 0.926081, 0.135985
2.369998, 1.322550, 0.927431, 0.134064
2.379998, 1.331831, 0.928762, 0.132159
2.389998, 1.341125, 0.930075, 0.130269
2.399998, 1.350432, 0.931368, 0.128395
2.409998, 1.359752, 0.932642, 0.126536
2.419998, 1.369085, 0.933899, 0.124693
2.429998, 1.378430, 0.935136, 0.122866
2.439998, 1.387788, 0.936356, 0.121055
2.449998, 1.397157, 0.937558, 0.119260
2.459998, 1.406539, 0.938741, 0.117480
2.469998, 1.415932, 0.939907, 0.115717
2.479998, 1.425337, 0.941056, 0.113970
2.489998, 1.434753, 0.942187, 0.112240
2.499998, 1.444180, 0.943300, 0.110525
2.509998, 1.453619, 0.944397, 0.108827
2.519998, 1.463068, 0.945477, 0.107145
2.529998, 1.472528, 0.946540, 0.105480
2.539998, 1.481999, 0.947587, 0.103830
2.549998, 1.491480, 0.948617, 0.102198
2.559998, 1.500971, 0.949631, 0.100582
2.569998, 1.510473, 0.950629, 0.098982
2.579998, 1.519984, 0.951610, 0.097399
2.589998, 1.529505, 0.952577, 0.095832
2.599998, 1.539035, 0.953527, 0.094282
2.609998, 1.548575, 0.954462, 0.092749
2.619998, 1.558125, 0.955382, 0.091232
2.629998, 1.567683, 0.956287, 0.089731
2.639998, 1.577250, 0.957177, 0.088247
2.649998, 1.586827, 0.958052, 0.086780
2.659998, 1.596411, 0.958912, 0.085329
2.669998, 1.606005, 0.959759, 0.083894
2.679998, 1.615606, 0.960590, 0.082476
2.689998, 1.625216, 0.961408, 0.081075
2.699998, 1.634835, 0.962212, 0.079690
2.709998, 1.644461, 0.963002, 0.078321
2.719998, 1.654095, 0.963778, 0.076969
2.729998, 1.663736, 0.964541, 0.075632
2.739998, 1.673385, 0.965291, 0.074313
2.749998, 1.683042, 0.966028, 0.073009
2.759998, 1.692706, 0.966751, 0.071721
2.769998, 1.702377, 0.967462, 0.070450
2.779998, 1.712055, 0.968160, 0.069195
2.789998, 1.721740, 0.968846, 0.067955
2.799998, 1.731432, 0.969520, 0.066732
2.809998, 1.741130, 0.970181, 0.065524
2.819998, 1.750836, 0.970830, 0.064333
2.829998, 1.760547, 0.971467, 0.063157
2.839998, 1.770265, 0.972093, 0.061996
2.849998, 1.779989, 0.972707, 0.060852
2.859998, 1.789719, 0.973310, 0.059722
2.869998, 1.799455, 0.973902, 0.058609
2.879998, 1.809197, 0.974483, 0.057510
2.889998, 1.818945, 0.975052, 0.056427
2.899998, 1.828698, 0.975611, 0.055359
2.909998, 1.838457, 0.976159, 0.054306
2.919998, 1.848221, 0.976697, 0.053268
2.929998, 1.857991, 0.977225, 0.052245
2.939998, 1.867766, 0.977742, 0.051236
2.949998, 1.877545, 0.978250, 0.050243
2.959998, 1.887330, 0.978747, 0.049263
2.969998, 1.897120, 0.979235, 0.048299
2.979998, 1.906915, 0.979713, 0.047349
2.989998, 1.916715, 0.980182, 0.046413
2.999998, 1.926519, 0.980641, 0.045491
3.009998, 1.936327, 0.981092, 0.044583
3.019998, 1.946141, 0.981533, 0.043689
3.029998, 1.955958, 0.981966, 0.042809
3.039998, 1.965780, 0.982389, 0.041943
3.049998, 1.975606, 0.982805, 0.041091
3.059998, 1.985436, 0.983211, 0.040251
3.069998, 1.995270, 0.983610, 0.039426
3.079998, 2.005108, 0.984000, 0.038613
3.089998, 2.014950, 0.984382, 0.037814
3.099998, 2.024796, 0.984756, 0.037027
3.109998, 2.034645, 0.985123, 0.036254
3.119998, 2.044498, 0.985481, 0.035493
3.129997, 2.054354, 0.985832, 0.034745
3.139997, 2.064214, 0.986176, 0.034009
3.149997, 2.074078, 0.986513, 0.033286
3.159997, 2.083945, 0.986842, 0.032575
3.169997, 2.093815, 0.987164, 0.031876
3.179997, 2.103688, 0.987479, 0.031189
3.189997, 2.113564, 0.987788, 0.030514
3.199997, 2.123443, 0.988090, 0.029850
3.209997, 2.133326, 0.988385, 0.029198
3.219997, 2.143211, 0.988674, 0.028558
3.229997, 2.153099, 0.988956, 0.027929
3.239997, 2.162990, 0.989232, 0.027312
3.249997, 2.172884, 0.989502, 0.026705
3.259997, 2.182780, 0.989767, 0.026109
3.269997, 2.192679, 0.990025, 0.025524
3.279997, 2.202581, 0.990277, 0.024950
3.289997, 2.212485, 0.990524, 0.024386
3.299997, 2.222391, 0.990765, 0.023833
3.309997, 2.232300, 0.991000, 0.023290
3.319997, 2.242211, 0.991231, 0.022758
3.329997, 2.252125, 0.991456, 0.022235
3.339997, 2.262040, 0.991675, 0.021722
3.349997, 2.271958, 0.991890, 0.021219
3.359997, 2.281878, 0.992100, 0.020725
3.369997, 2.291800, 0.992305, 0.020242
3.379997, 2.301724, 0.992505, 0.019767
3.389997, 2.311650, 0.992700, 0.019302
3.399997, 2.321578, 0.992891, 0.018845
3.409997, 2.331508, 0.993077, 0.018398
3.419997, 2.341439, 0.993259, 0.017960
3.429997, 2.351373, 0.993436, 0.017530
3.439997, 2.361308, 0.993609, 0.017109
3.449997, 2.371245, 0.993778, 0.016697
3.459997, 2.381184, 0.993943, 0.016293
3.469997, 2.391124, 0.994104, 0.015897
3.479997, 2.401066, 0.994261, 0.015509
3.489997, 2.411009, 0.994414, 0.015129
3.499997, 2.420954, 0.994564, 0.014757
3.509997, 2.430900, 0.994710, 0.014393
3.519997, 2.440848, 0.994852, 0.014036
3.529997, 2.450797, 0.994990, 0.013687
3.539997, 2.460748, 0.995126, 0.013345
3.549997, 2.470700, 0.995257, 0.013011
3.559997, 2.480653, 0.995386, 0.012683
3.569997, 2.490608, 0.995511, 0.012363
3.579997, 2.500563, 0.995633, 0.012050
3.589997, 2.510520, 0.995752, 0.011743
3.599997, 2.520478, 0.995868, 0.011443
3.609997, 2.530437, 0.995981, 0.011150
3.619997, 2.540398, 0.996091, 0.010863
3.629997, 2.550359, 0.996198, 0.010582
3.639997, 2.560322, 0.996303, 0.010308
3.649997, 2.570285, 0.996404, 0.010039
3.659997, 2.580250, 0.996503, 0.009777
3.669997, 2.590215, 0.996600, 0.009521
3.679997, 2.600181, 0.996694, 0.009270
3.689997, 2.610149, 0.996785, 0.009025
3.699997, 2.620117, 0.996874, 0.008786
3.709997, 2.630086, 0.996961, 0.008553
3.719997, 2.640056, 0.997045, 0.008324
3.729997, 2.650027, 0.997128, 0.008101
3.739997, 2.659999, 0.997208, 0.007883
3.749997, 2.669971, 0.997285, 0.007671
3.759997, 2.679945, 0.997361, 0.007463
3.769997, 2.689919, 0.997435, 0.007260
3.779997, 2.699893, 0.997506, 0.007062
3.789997, 2.709869, 0.997576, 0.006869
3.799997, 2.719845, 0.997644, 0.006680
3.809997, 2.729822, 0.997709, 0.006496
3.819997, 2.739799, 0.997773, 0.006316
3.829997, 2.749777, 0.997836, 0.006141
3.839997, 2.759756, 0.997896, 0.005970
3.849997, 2.769735, 0.997955, 0.005803
3.859997, 2.779715, 0.998012, 0.005640
3.869997, 2.789695, 0.998068, 0.005481
3.879997, 2.799676, 0.998122, 0.005327
3.889997, 2.809658, 0.998175, 0.005176
3.899997, 2.819640, 0.998226, 0.005028
3.909997, 2.829622, 0.998275, 0.004885
3.919997, 2.839605, 0.998323, 0.004745
3.929997, 2.849589, 0.998370, 0.004609
3.939997, 2.859573, 0.998416, 0.004476
3.949997, 2.869557, 0.998460, 0.004346
3.959997, 2.879542, 0.998503, 0.004220
3.969997, 2.889527, 0.998544, 0.004097
3.979997, 2.899513, 0.998585, 0.003978
3.989997, 2.909499, 0.998624, 0.003861
3.999997, 2.919485, 0.998662, 0.003747
4.009997, 2.929472, 0.998699, 0.003637
4.019997, 2.939459, 0.998734, 0.003529
4.029997, 2.949447, 0.998769, 0.003424
4.039998, 2.959435, 0.998803, 0.003322
4.049998, 2.969423, 0.998836, 0.003223
4.059998, 2.979412, 0.998867, 0.003126
4.069998, 2.989400, 0.998898, 0.003032
4.079998, 2.999389, 0.998928, 0.002940
4.089999, 3.009379, 0.998957, 0.002851
4.099999, 3.019369, 0.998985, 0.002765
4.109999, 3.029359, 0.999012, 0.002680
4.119999, 3.039349, 0.999039, 0.002598
4.130000, 3.049339, 0.999064, 0.002518
4.140000, 3.059330, 0.999089, 0.002441
4.150000, 3.069321, 0.999113, 0.002365
4.160000, 3.079312, 0.999137, 0.002292
4.170001, 3.089303, 0.999159, 0.002221
4.180001, 3.099295, 0.999181, 0.002152
4.190001, 3.109287, 0.999202, 0.002084
4.200001, 3.119279, 0.999223, 0.002019
4.210001, 3.129272, 0.999242, 0.001955
4.220002, 3.139264, 0.999262, 0.001893
4.230002, 3.149257, 0.999280, 0.001833
4.240002, 3.159250, 0.999298, 0.001775
4.250002, 3.169243, 0.999316, 0.001718
4.260003, 3.179236, 0.999333, 0.001663
4.270003, 3.189229, 0.999349, 0.001610
4.280003, 3.199223, 0.999365, 0.001558
4.290003, 3.209217, 0.999380, 0.001508
4.300004, 3.219210, 0.999395, 0.001459
4.310004, 3.229204, 0.999410, 0.001411
4.320004, 3.239199, 0.999424, 0.001365
4.330004, 3.249193, 0.999437, 0.001321
4.340004, 3.259187, 0.999450, 0.001277
4.350005, 3.269182, 0.999462, 0.001235
4.360005, 3.279177, 0.999475, 0.001194
4.370005, 3.289171, 0.999486, 0.001155
4.380005, 3.299166, 0.999498, 0.001116
4.390006, 3.309161, 0.999509, 0.001079
4.400006, 3.319157, 0.999519, 0.001043
4.410006, 3.329152, 0.999530, 0.001008
4.420006, 3.339147, 0.999539, 0.000974
4.430007, 3.349143, 0.999549, 0.000941
4.440007, 3.359138, 0.999558, 0.000909
4.450007, 3.369134, 0.999567, 0.000878
4.460007, 3.379130, 0.999576, 0.000848
4.470007, 3.389125, 0.999584, 0.000819
4.480008, 3.399121, 0.999592, 0.000791
4.490008, 3.409117, 0.999600, 0.000764
4.500008, 3.419113, 0.999608, 0.000737
4.510008, 3.429109, 0.999615, 0.000712
4.520009, 3.439106, 0.999622, 0.000687
4.530009, 3.449102, 0.999628, 0.000663
4.540009, 3.459098, 0.999635, 0.000640
4.550009, 3.469095, 0.999641, 0.000617
4.560009, 3.479091, 0.999647, 0.000595
4.570010, 3.489087, 0.999653, 0.000574
4.580010, 3.499084, 0.999659, 0.000554
4.590010, 3.509081, 0.999664, 0.000534
4.600010, 3.519077, 0.999669, 0.000515
4.610011, 3.529074, 0.999675, 0.000497
4.620011, 3.539071, 0.999679, 0.000479
4.630011, 3.549067, 0.999684, 0.000461
4.640011, 3.559064, 0.999689, 0.000445
4.650012, 3.569061, 0.999693, 0.000429
4.660012, 3.579058, 0.999697, 0.000413
4.670012, 3.589055, 0.999701, 0.000398
4.680012, 3.599052, 0.999705, 0.000383
4.690012, 3.609049, 0.999709, 0.000369
4.700013, 3.619046, 0.999713, 0.000355
4.710013, 3.629044, 0.999716, 0.000342
4.720013, 3.639041, 0.999719, 0.000329
4.730013, 3.649038, 0.999723, 0.000317
4.740014, 3.659035, 0.999726, 0.000305
4.750014, 3.669032, 0.999729, 0.000294
4.760014, 3.679030, 0.999732, 0.000282
4.770014, 3.689027, 0.999734, 0.000272
4.780015, 3.699024, 0.999737, 0.000261
4.790015, 3.709022, 0.999740, 0.000251
4.800015, 3.719019, 0.999742, 0.000242
4.810015, 3.729017, 0.999744, 0.000232
4.820015, 3.739014, 0.999747, 0.000223
4.830016, 3.749011, 0.999749, 0.000215
4.840016, 3.759009, 0.999751, 0.000206
4.850016, 3.769006, 0.999753, 0.000198
4.860016, 3.779004, 0.999755, 0.000190
4.870017, 3.789002, 0.999757, 0.000183
4.880017, 3.798999, 0.999759, 0.000175
4.890017, 3.808997, 0.999760, 0.000168
4.900017, 3.818995, 0.999762, 0.000162
4.910017, 3.828992, 0.999764, 0.000155
4.920018, 3.838990, 0.999765, 0.000149
4.930018, 3.848987, 0.999766, 0.000143
4.940018, 3.858985, 0.999768, 0.000137
4.950018, 3.868983, 0.999769, 0.000131
4.960019, 3.878980, 0.999770, 0.000126
4.970019, 3.888978, 0.999772, 0.000121
4.980019, 3.898975, 0.999773, 0.000116
4.990019, 3.908973, 0.999774, 0.000111
5.000020, 3.918971, 0.999775, 0.000106
5.010020, 3.928969, 0.999776, 0.000101
5.020020, 3.938967, 0.999777, 0.000097
5.030020, 3.948965, 0.999778, 0.000093
5.040020, 3.958962, 0.999779, 0.000089
5.050021, 3.968960, 0.999780, 0.000085
5.060021, 3.978958, 0.999781, 0.000081
5.070021, 3.988956, 0.999781, 0.000078
5.080021, 3.998954, 0.999782, 0.000074
5.090022, 4.008952, 0.999783, 0.000071
5.100022, 4.018950, 0.999784, 0.000068
5.110022, 4.028947, 0.999784, 0.000065
5.120022, 4.038945, 0.999785, 0.000062
5.130023, 4.048943, 0.999786, 0.000059
5.140023, 4.058941, 0.999786, 0.000056
5.150023, 4.068939, 0.999787, 0.000053
5.160023, 4.078937, 0.999787, 0.000051
5.170023, 4.088934, 0.999788, 0.000048
5.180024, 4.098932, 0.999788, 0.000046
5.190024, 4.108930, 0.999789, 0.000044
5.200024, 4.118928, 0.999789, 0.000042
5.210024, 4.128926, 0.999790, 0.000039
5.220025, 4.138924, 0.999790, 0.000037
5.230025, 4.148921, 0.999790, 0.000035
5.240025, 4.158919, 0.999791, 0.000034
5.250025, 4.168917, 0.999791, 0.000032
5.260026, 4.178915, 0.999791, 0.000030
5.270026, 4.188913, 0.999792, 0.000029
5.280026, 4.198911, 0.999792, 0.000027
5.290026, 4.208909, 0.999792, 0.000025
5.300026, 4.218906, 0.999792, 0.000024
5.310027, 4.228904, 0.999793, 0.000023
5.320027, 4.238902, 0.999793, 0.000021
5.330027, 4.248900, 0.999793, 0.000020
5.340027, 4.258898, 0.999793, 0.000019
5.350028, 4.268896, 0.999793, 0.000018
5.360028, 4.278893, 0.999793, 0.000016
5.370028, 4.288891, 0.999794, 0.000015
5.380028, 4.298889, 0.999794, 0.000014
5.390028, 4.308887, 0.999794, 0.000013
5.400029, 4.318885, 0.999794, 0.000012
5.410029, 4.328883, 0.999794, 0.000011
5.420029, 4.338881, 0.999794, 0.000010
5.430029, 4.348878, 0.999794, 0.000010
5.440030, 4.358876, 0.999794, 0.000009
5.450030, 4.368874, 0.999795, 0.000008
5.460030, 4.378872, 0.999795, 0.000007
5.470030, 4.388870, 0.999795, 0.000007
5.480031, 4.398868, 0.999795, 0.000006
5.490031, 4.408865, 0.999795, 0.000005
5.500031, 4.418863, 0.999795, 0.000005
5.510031, 4.428861, 0.999795, 0.000004
5.520031, 4.438859, 0.999795, 0.000003
5.530032, 4.448857, 0.999795, 0.000003
5.540032, 4.458855, 0.999795, 0.000002
5.550032, 4.468853, 0.999795, 0.000002
5.560032, 4.478850, 0.999795, 0.000001
5.570033, 4.488848, 0.999795, 0.000001
5.580033, 4.498846, 0.999795, 0.000000
5.590033, 4.508844, 0.999795, 0.000000
5.600033, 4.518842, 0.999795, -0.000000
5.610034, 4.528840, 0.999795, -0.000001
5.620034, 4.538837, 0.999795, -0.000001
5.630034, 4.548835, 0.999795, -0.000001
5.640034, 4.558833, 0.999795, -0.000002
5.650034, 4.568831, 0.999795, -0.000002
5.660035, 4.578829, 0.999795, -0.000002
5.670035, 4.588827, 0.999795, -0.000003
5.680035, 4.598825, 0.999795, -0.000003
5.690035, 4.608822, 0.999795, -0.000003
5.700036, 4.618820, 0.999795, -0.000004
5.710036, 4.628818, 0.999795, -0.000004
5.720036, 4.638816, 0.999795, -0.000004
5.730036, 4.648814, 0.999795, -0.000004
5.740036, 4.658812, 0.999795, -0.000004
5.750037, 4.668809, 0.999795, -0.000005
5.760037, 4.678807, 0.999795, -0.000005
5.770037, 4.688805, 0.999794, -0.000005
5.780037, 4.698803, 0.999794, -0.000005
5.790038, 4.708801, 0.999794, -0.000005
5.800038, 4.718799, 0.999794, -0.000005
5.810038, 4.728796, 0.999794, -0.000006
5.820038, 4.738794, 0.999794, -0.000006
5.830039, 4.748792, 0.999794, -0.000006
5.840039, 4.758790, 0.999794, -0.000006
5.850039, 4.768788, 0.999794, -0.000006
5.860039, 4.778786, 0.999794, -0.000006
5.870039, 4.788784, 0.999794, -0.000006
5.880040, 4.798781, 0.999794, -0.000006
5.890040, 4.808779, 0.999794, -0.000007
5.900040, 4.818777, 0.999794, -0.000007
5.910040, 4.828775, 0.999794, -0.000007
5.920041, 4.838773, 0.999794, -0.000007
5.930041, 4.848771, 0.999794, -0.000007
5.940041, 4.858768, 0.999793, -0.000007
5.950041, 4.868766, 0.999793, -0.000007
5.960042, 4.878764, 0.999793, -0.000007
5.970042, 4.888762, 0.999793, -0.000007
5.980042, 4.898760, 0.999793, -0.000007
5.990042, 4.908758, 0.999793, -0.000007
6.000042, 4.918756, 0.999793, -0.000007
6.010043, 4.928753, 0.999793, -0.000007
6.020043, 4.938751, 0.999793, -0.000007
6.030043, 4.948749, 0.999793, -0.000008
6.040043, 4.958747, 0.999793, -0.000008
6.050044, 4.968745, 0.999793, -0.000008
6.060044, 4.978743, 0.999793, -0.000008
