x, z_0, z_1, z_2
0.710000, 0.160770, 0.434661, 0.531856
0.720000, 0.165143, 0.439967, 0.529374
0.730000, 0.169569, 0.445249, 0.526882
0.740000, 0.174048, 0.450505, 0.524380
0.750000, 0.178579, 0.455736, 0.521868
0.760000, 0.183162, 0.460942, 0.519347
0.770000, 0.187798, 0.466123, 0.516816
0.780000, 0.192485, 0.471279, 0.514275
0.790000, 0.197223, 0.476409, 0.511724
0.800000, 0.202013, 0.481513, 0.509164
0.810000, 0.206853, 0.486592, 0.506594
0.820000, 0.211745, 0.491645, 0.504015
0.830000, 0.216686, 0.496672, 0.501427
0.839999, 0.221678, 0.501673, 0.498829
0.849999, 0.226720, 0.506649, 0.496222
0.859999, 0.231811, 0.511598, 0.493606
0.869999, 0.236951, 0.516521, 0.490981
0.879999, 0.242141, 0.521417, 0.488346
0.889999, 0.247380, 0.526288, 0.485703
0.899999, 0.252667, 0.531131, 0.483051
0.909999, 0.258002, 0.535949, 0.480390
0.919999, 0.263386, 0.540739, 0.477721
0.929999, 0.268817, 0.545503, 0.475044
0.939999, 0.274296, 0.550240, 0.472358
0.949999, 0.279822, 0.554950, 0.469663
0.959999, 0.285395, 0.559633, 0.466961
0.969999, 0.291014, 0.564289, 0.464251
0.979999, 0.296680, 0.568918, 0.461533
0.989999, 0.302392, 0.573520, 0.458807
0.999999, 0.308151, 0.578094, 0.456074
1.009999, 0.313954, 0.582641, 0.453333
1.019999, 0.319803, 0.587161, 0.450585
1.029999, 0.325697, 0.591653, 0.447830
1.039999, 0.331636, 0.596118, 0.445068
1.049999, 0.337620, 0.600554, 0.442300
1.059999, 0.343647, 0.604964, 0.439524
1.069999, 0.349719, 0.609345, 0.436743
1.079999, 0.355834, 0.613698, 0.433955
1.089999, 0.361993, 0.618024, 0.431161
1.099999, 0.368194, 0.622322, 0.428361
1.109999, 0.374439, 0.626591, 0.425556
1.119999, 0.380726, 0.630833, 0.422745
1.129999, 0.387056, 0.635046, 0.419929
1.139999, 0.393427, 0.639231, 0.417107
1.149999, 0.399840, 0.643388, 0.414281
1.159999, 0.406295, 0.647517, 0.411450
1.169999, 0.412790, 0.651617, 0.408615
1.179999, 0.419327, 0.655689, 0.405775
1.189999, 0.425904, 0.659733, 0.402932
1.199999, 0.432521, 0.663748, 0.400084
1.209999, 0.439179, 0.667734, 0.397233
1.219999, 0.445876, 0.671692, 0.394379
1.229999, 0.452613, 0.675622, 0.391521
1.239999, 0.459388, 0.679523, 0.388660
1.249999, 0.466203, 0.683395, 0.385797
1.259999, 0.473056, 0.687239, 0.382931
1.269999, 0.479948, 0.691054, 0.380064
1.279999, 0.486877, 0.694840, 0.377194
1.289999, 0.493844, 0.698598, 0.374322
1.299999, 0.500849, 0.702326, 0.371449
1.309999, 0.507891, 0.706027, 0.368574
1.319999, 0.514969, 0.709698, 0.365699
1.329999, 0.522085, 0.713341, 0.362822
1.339999, 0.529236, 0.716954, 0.359946
1.349999, 0.536424, 0.720539, 0.357069
1.359999, 0.543647, 0.724096, 0.354192
1.369999, 0.550905, 0.727623, 0.351315
1.379999, 0.558199, 0.731122, 0.348439
1.389999, 0.565528, 0.734592, 0.345563
1.399999, 0.572891, 0.738033, 0.342689
1.409999, 0.580288, 0.741446, 0.339816
1.419999, 0.587720, 0.744830, 0.336944
1.429999, 0.595185, 0.748185, 0.334074
1.439999, 0.602683, 0.751511, 0.331207
1.449999, 0.610215, 0.754809, 0.328341
1.459999, 0.617779, 0.758078, 0.325478
1.469999, 0.625377, 0.761319, 0.322619
1.479999, 0.633006, 0.764530, 0.319762
1.489999, 0.640667, 0.767714, 0.316908
1.499999, 0.648360, 0.770869, 0.314059
1.509999, 0.656084, 0.773995, 0.311213
1.519999, 0.663840, 0.777093, 0.308371
1.529999, 0.671626, 0.780162, 0.305534
1.539999, 0.679443, 0.783204, 0.302702
1.549999, 0.687290, 0.786216, 0.299875
1.559999, 0.695167, 0.789201, 0.297053
1.569999, 0.703074, 0.792158, 0.294236
1.579999, 0.711010, 0.795086, 0.291425
1.589999, 0.718976, 0.797986, 0.288621
1.599999, 0.726970, 0.800858, 0.285822
1.609999, 0.734993, 0.803703, 0.283031
1.619999, 0.743044, 0.806519, 0.280246
1.629999, 0.751123, 0.809308, 0.277468
1.639999, 0.759230, 0.812068, 0.274697
1.649999, 0.767364, 0.814802, 0.271935
1.659999, 0.775526, 0.817507, 0.269180
1.669999, 0.783714, 0.820185, 0.266433
1.679999, 0.791929, 0.822836, 0.263694
1.689999, 0.800171, 0.825459, 0.260965
1.699999, 0.808438, 0.828055, 0.258244
1.709999, 0.816732, 0.830624, 0.255532
1.719999, 0.825051, 0.833166, 0.252830
1.729999, 0.833395, 0.835681, 0.250137
1.739999, 0.841764, 0.838169, 0.247454
1.749999, 0.850158, 0.840630, 0.244781
1.759999, 0.858577, 0.843064, 0.242118
1.769999, 0.867019, 0.845472, 0.239467
1.779999, 0.875486, 0.847853, 0.236825
1.789999, 0.883976, 0.850209, 0.234195
1.799999, 0.892490, 0.852537, 0.231576
1.809999, 0.901027, 0.854840, 0.228969
1.819999, 0.909587, 0.857117, 0.226373
1.829999, 0.918169, 0.859368, 0.223790
1.839999, 0.926774, 0.861593, 0.221218
1.849999, 0.935401, 0.863792, 0.218659
1.859999, 0.944050, 0.865966, 0.216112
1.869999, 0.952720, 0.868114, 0.213578
1.879999, 0.961412, 0.870238, 0.211057
1.889999, 0.970125, 0.872336, 0.208549
1.899999, 0.978859, 0.874409, 0.206054
1.909999, 0.987613, 0.876457, 0.203573
1.919999, 0.996388, 0.878480, 0.201106
1.929999, 1.005183, 0.880479, 0.198653
1.939999, 1.013997, 0.882453, 0.196213
1.949998, 1.022832, 0.884403, 0.193789
1.959998, 1.031685, 0.886329, 0.191378
1.969998, 1.040558, 0.888231, 0.188982
1.979998, 1.049450, 0.890109, 0.186601
1.989998, 1.058360, 0.891963, 0.184235
1.999998, 1.067289, 0.893794, 0.181884
2.009999, 1.076236, 0.895601, 0.179548
2.019999, 1.085201, 0.897385, 0.177227
2.029999, 1.094184, 0.899145, 0.174922
2.039999, 1.103184, 0.900883, 0.172633
2.049999, 1.112201, 0.902598, 0.170360
2.059999, 1.121236, 0.904290, 0.168103
2.069999, 1.130287, 0.905960, 0.165861
2.079998, 1.139355, 0.907608, 0.163636
2.089998, 1.148439, 0.909233, 0.161428
2.099998, 1.157540, 0.910836, 0.159235
2.109998, 1.166656, 0.912418, 0.157060
2.119998, 1.175788, 0.913977, 0.154901
2.129998, 1.184935, 0.915516, 0.152759
2.139998, 1.194098, 0.917033, 0.150633
2.149998, 1.203276, 0.918528, 0.148525
2.159998, 1.212469, 0.920003, 0.146434
2.169998, 1.221676, 0.921457, 0.144360
2.179998, 1.230898, 0.922890, 0.142303
2.189998, 1.240134, 0.924303, 0.140263
2.199998, 1.249384, 0.925696, 0.138241
2.209998, 1.258648, 0.927068, 0.136237
2.219998, 1.267925, 0.928421, 0.134250
2.229998, 1.277216, 0.929753, 0.132280
2.239998, 1.286520, 0.931066, 0.130328
2.249998, 1.295838, 0.932360, 0.128394
2.259998, 1.305168, 0.933634, 0.126478
2.269998, 1.314510, 0.934889, 0.124580
2.279998, 1.323865, 0.936126, 0.122699
2.289998, 1.333233, 0.937344, 0.120836
2.299998, 1.342612, 0.938543, 0.118991
2.309998, 1.352003, 0.939723, 0.117164
2.319998, 1.361406, 0.940886, 0.115356
2.329998, 1.370821, 0.942031, 0.113565
2.339998, 1.380247, 0.943157, 0.111792
2.349998, 1.389684, 0.944266, 0.110037
2.359998, 1.399132, 0.945358, 0.108300
2.369998, 1.408591, 0.946433, 0.106581
2.379998, 1.418061, 0.947490, 0.104880
2.389998, 1.427541, 0.948530, 0.103198
2.399998, 1.437032, 0.949554, 0.101533
2.409998, 1.446532, 0.950561, 0.099886
2.419998, 1.456043, 0.951552, 0.098257
2.429998, 1.465563, 0.952526, 0.096646
2.439998, 1.475093, 0.953485, 0.095054
2.449998, 1.484633, 0.954427, 0.093479
2.459998, 1.494182, 0.955354, 0.091922
2.469998, 1.503740, 0.956266, 0.090383
2.479998, 1.513307, 0.957162, 0.088861
2.489998, 1.522883, 0.958043, 0.087358
2.499998, 1.532468, 0.958909, 0.085872
2.509998, 1.542061, 0.959761, 0.084404
2.519998, 1.551663, 0.960597, 0.082953
2.529998, 1.561273, 0.961420, 0.081520
2.539998, 1.570891, 0.962228, 0.080105
2.549998, 1.580518, 0.963022, 0.078707
2.559998, 1.590152, 0.963802, 0.077327
2.569998, 1.599794, 0.964568, 0.075964
2.579998, 1.609443, 0.965321, 0.074618
2.589998, 1.619100, 0.966061, 0.073289
2.599998, 1.628764, 0.966787, 0.071978
2.609998, 1.638436, 0.967501, 0.070683
2.619998, 1.648114, 0.968201, 0.069406
2.629998, 1.657800, 0.968889, 0.068145
2.639998, 1.667492, 0.969564, 0.066901
2.649998, 1.677191, 0.970227, 0.065674
2.659998, 1.686897, 0.970877, 0.064464
2.669998, 1.696609, 0.971516, 0.063270
2.679998, 1.706327, 0.972143, 0.062092
2.689998, 1.716051, 0.972758, 0.060931
2.699998, 1.725782, 0.973361, 0.059786
2.709998, 1.735518, 0.973954, 0.058657
2.719998, 1.745261, 0.974535, 0.057544
2.729998, 1.755009, 0.975105, 0.056447
2.739998, 1.764763, 0.975664, 0.055366
2.749998, 1.774522, 0.976212, 0.054301
2.759998, 1.784287, 0.976750, 0.053251
2.769998, 1.794057, 0.977277, 0.052216
2.779998, 1.803833, 0.977794, 0.051197
2.789998, 1.813613, 0.978301, 0.050194
2.799998, 1.823399, 0.978798, 0.049205
2.809998, 1.833189, 0.979285, 0.048231
2.819998, 1.842984, 0.979763, 0.047273
2.829998, 1.852784, 0.980231, 0.046329
2.839998, 1.862589, 0.980689, 0.045399
2.849998, 1.872398, 0.981139, 0.044484
2.859998, 1.882212, 0.981579, 0.043584
2.869998, 1.892030, 0.982010, 0.042698
2.879998, 1.901852, 0.982433, 0.041826
2.889998, 1.911678, 0.982847, 0.040967
2.899998, 1.921509, 0.983252, 0.040123
2.909998, 1.931343, 0.983650, 0.039293
2.919998, 1.941182, 0.984038, 0.038476
2.929998, 1.951024, 0.984419, 0.037672
2.939998, 1.960870, 0.984792, 0.036882
2.949998, 1.970720, 0.985157, 0.036105
2.959998, 1.980573, 0.985514, 0.035341
2.969998, 1.990430, 0.985864, 0.034590
2.979998, 2.000291, 0.986206, 0.033852
2.989998, 2.010154, 0.986541, 0.033126
2.999998, 2.020021, 0.986868, 0.032413
3.009998, 2.029892, 0.987189, 0.031712
3.019998, 2.039765, 0.987503, 0.031024
3.029998, 2.049642, 0.987809, 0.030347
3.039998, 2.059521, 0.988110, 0.029683
3.049998, 2.069404, 0.988403, 0.029030
3.059998, 2.079289, 0.988690, 0.028389
3.069998, 2.089178, 0.988971, 0.027759
3.079998, 2.099069, 0.989245, 0.027141
3.089998, 2.108963, 0.989514, 0.026534
3.099998, 2.118859, 0.989776, 0.025938
3.109998, 2.128758, 0.990033, 0.025354
3.119998, 2.138660, 0.990283, 0.024780
3.129997, 2.148564, 0.990528, 0.024216
3.139997, 2.158470, 0.990768, 0.023664
3.149997, 2.168379, 0.991001, 0.023121
3.159997, 2.178290, 0.991230, 0.022589
3.169997, 2.188204, 0.991453, 0.022067
3.179997, 2.198119, 0.991671, 0.021555
3.189997, 2.208037, 0.991884, 0.021053
3.199997, 2.217957, 0.992092, 0.020561
3.209997, 2.227879, 0.992296, 0.020078
3.219997, 2.237803, 0.992494, 0.019605
3.229997, 2.247729, 0.992688, 0.019141
3.239997, 2.257657, 0.992877, 0.018686
3.249997, 2.267586, 0.993062, 0.018240
3.259997, 2.277518, 0.993242, 0.017803
3.269997, 2.287451, 0.993418, 0.017375
3.279997, 2.297386, 0.993589, 0.016956
3.289997, 2.307323, 0.993757, 0.016545
3.299997, 2.317261, 0.993920, 0.016143
3.309997, 2.327201, 0.994080, 0.015748
3.319997, 2.337143, 0.994235, 0.015362
3.329997, 2.347086, 0.994387, 0.014984
3.339997, 2.357031, 0.994535, 0.014614
3.349997, 2.366977, 0.994679, 0.014252
3.359997, 2.376924, 0.994820, 0.013897
3.369997, 2.386873, 0.994957, 0.013550
3.379997, 2.396823, 0.995091, 0.013210
3.389997, 2.406775, 0.995221, 0.012877
3.399997, 2.416728, 0.995349, 0.012552
3.409997, 2.426682, 0.995472, 0.012233
3.419997, 2.436637, 0.995593, 0.011922
3.429997, 2.446594, 0.995711, 0.011617
3.439997, 2.456552, 0.995826, 0.011319
3.449997, 2.466511, 0.995937, 0.011028
3.459997, 2.476470, 0.996046, 0.010743
3.469997, 2.486431, 0.996152, 0.010464
3.479997, 2.496393, 0.996256, 0.010192
3.489997, 2.506356, 0.996356, 0.009925
3.499997, 2.516320, 0.996454, 0.009665
3.509997, 2.526285, 0.996549, 0.009411
3.519997, 2.536251, 0.996642, 0.009162
3.529997, 2.546218, 0.996733, 0.008919
3.539997, 2.556186, 0.996821, 0.008682
3.549997, 2.566154, 0.996906, 0.008450
3.559997, 2.576124, 0.996990, 0.008223
3.569997, 2.586094, 0.997071, 0.008002
3.579997, 2.596065, 0.997150, 0.007786
3.589997, 2.606037, 0.997227, 0.007575
3.599997, 2.616010, 0.997301, 0.007369
3.609997, 2.625983, 0.997374, 0.007168
3.619997, 2.635957, 0.997445, 0.006971
3.629997, 2.645932, 0.997513, 0.006780
3.639997, 2.655907, 0.997580, 0.006593
3.649997, 2.665883, 0.997645, 0.006410
3.659997, 2.675860, 0.997708, 0.006232
3.669997, 2.685838, 0.997770, 0.006058
3.679997, 2.695816, 0.997830, 0.005889
3.689997, 2.705794, 0.997888, 0.005723
3.699997, 2.715773, 0.997944, 0.005562
3.709997, 2.725753, 0.997999, 0.005405
3.719997, 2.735733, 0.998052, 0.005252
3.729997, 2.745714, 0.998104, 0.005102
3.739997, 2.755695, 0.998154, 0.004956
3.749997, 2.765677, 0.998203, 0.004814
3.759997, 2.775660, 0.998251, 0.004675
3.769997, 2.785642, 0.998297, 0.004540
3.779997, 2.795626, 0.998341, 0.004409
3.789997, 2.805609, 0.998385, 0.004281
3.799997, 2.815593, 0.998427, 0.004156
3.809997, 2.825578, 0.998468, 0.004034
3.819997, 2.835563, 0.998508, 0.003916
3.829997, 2.845548, 0.998546, 0.003800
3.839997, 2.855534, 0.998584, 0.003688
3.849997, 2.865520, 0.998620, 0.003578
3.859997, 2.875506, 0.998655, 0.003471
3.869997, 2.885493, 0.998689, 0.003368
3.879997, 2.895480, 0.998723, 0.003267
3.889997, 2.905467, 0.998755, 0.003168
3.899997, 2.915455, 0.998786, 0.003073
3.909997, 2.925443, 0.998816, 0.002979
3.919997, 2.935431, 0.998846, 0.002889
3.929997, 2.945420, 0.998874, 0.002801
3.939997, 2.955408, 0.998902, 0.002715
3.949997, 2.965398, 0.998928, 0.002631
3.959997, 2.975387, 0.998954, 0.002550
3.969997, 2.985377, 0.998979, 0.002471
3.979997, 2.995367, 0.999004, 0.002394
3.989997, 3.005357, 0.999027, 0.002320
3.999997, 3.015347, 0.999050, 0.002247
4.009997, 3.025338, 0.999072, 0.002177
4.019997, 3.035329, 0.999094, 0.002108
4.029997, 3.045320, 0.999114, 0.002041
4.039998, 3.055311, 0.999134, 0.001977
4.049998, 3.065303, 0.999154, 0.001914
4.059998, 3.075294, 0.999173, 0.001852
4.069998, 3.085286, 0.999191, 0.001793
4.079998, 3.095278, 0.999209, 0.001735
4.089999, 3.105270, 0.999226, 0.001679
4.099999, 3.115263, 0.999242, 0.001625
4.109999, 3.125255, 0.999258, 0.001572
4.119999, 3.135248, 0.999273, 0.001521
4.130000, 3.145241, 0.999288, 0.001471
4.140000, 3.155233, 0.999303, 0.001422
4.150000, 3.165226, 0.999317, 0.001375
4.160000, 3.175220, 0.999330, 0.001330
4.170001, 3.185213, 0.999344, 0.001286
4.180001, 3.195207, 0.999356, 0.001243
4.190001, 3.205200, 0.999368, 0.001201
4.200001, 3.215194, 0.999380, 0.001161
4.210001, 3.225188, 0.999392, 0.001121
4.220002, 3.235182, 0.999403, 0.001083
4.230002, 3.245176, 0.999413, 0.001047
4.240002, 3.255170, 0.999424, 0.001011
4.250002, 3.265164, 0.999434, 0.000976
4.260003, 3.275159, 0.999443, 0.000943
4.270003, 3.285153, 0.999452, 0.000910
4.280003, 3.295148, 0.999461, 0.000878
4.290003, 3.305142, 0.999470, 0.000848
4.300004, 3.315137, 0.999478, 0.000818
4.310004, 3.325132, 0.999486, 0.000789
4.320004, 3.335127, 0.999494, 0.000761
4.330004, 3.345122, 0.999502, 0.000734
4.340004, 3.355117, 0.999509, 0.000708
4.350005, 3.365112, 0.999516, 0.000683
4.360005, 3.375107, 0.999522, 0.000658
4.370005, 3.385103, 0.999529, 0.000635
4.380005, 3.395098, 0.999535, 0.000612
4.390006, 3.405093, 0.999541, 0.000589
4.400006, 3.415089, 0.999547, 0.000568
4.410006, 3.425084, 0.999553, 0.000547
4.420006, 3.435080, 0.999558, 0.000527
4.430007, 3.445075, 0.999563, 0.000507
4.440007, 3.455071, 0.999568, 0.000488
4.450007, 3.465067, 0.999573, 0.000470
4.460007, 3.475062, 0.999577, 0.000452
4.470007, 3.485058, 0.999582, 0.000435
4.480008, 3.495054, 0.999586, 0.000419
4.490008, 3.505050, 0.999590, 0.000403
4.500008, 3.515046, 0.999594, 0.000387
4.510008, 3.525042, 0.999598, 0.000372
4.520009, 3.535038, 0.999602, 0.000358
4.530009, 3.545034, 0.999605, 0.000344
4.540009, 3.555030, 0.999609, 0.000330
4.550009, 3.565026, 0.999612, 0.000317
4.560009, 3.575022, 0.999615, 0.000304
4.570010, 3.585018, 0.999618, 0.000292
4.580010, 3.595015, 0.999621, 0.000280
4.590010, 3.605011, 0.999623, 0.000269
4.600010, 3.615007, 0.999626, 0.000258
4.610011, 3.625003, 0.999629, 0.000247
4.620011, 3.635000, 0.999631, 0.000237
4.630011, 3.644996, 0.999633, 0.000227
4.640011, 3.654992, 0.999636, 0.000218
4.650012, 3.664989, 0.999638, 0.000208
4.660012, 3.674985, 0.999640, 0.000199
4.670012, 3.684982, 0.999642, 0.000191
4.680012, 3.694978, 0.999644, 0.000183
4.690012, 3.704974, 0.999645, 0.000175
4.700013, 3.714971, 0.999647, 0.000167
4.710013, 3.724967, 0.999649, 0.000159
4.720013, 3.734964, 0.999650, 0.000152
4.730013, 3.744960, 0.999652, 0.000145
4.740014, 3.754956, 0.999653, 0.000138
4.750014, 3.764953, 0.999655, 0.000132
4.760014, 3.774950, 0.999656, 0.000126
4.770014, 3.784946, 0.999657, 0.000120
4.780015, 3.794943, 0.999658, 0.000114
4.790015, 3.804940, 0.999659, 0.000108
4.800015, 3.814936, 0.999660, 0.000103
4.810015, 3.824933, 0.999662, 0.000098
4.820015, 3.834930, 0.999662, 0.000093
4.830016, 3.844926, 0.999663, 0.000088
4.840016, 3.854923, 0.999664, 0.000083
4.850016, 3.864920, 0.999665, 0.000079
4.860016, 3.874916, 0.999666, 0.000075
4.870017, 3.884913, 0.999667, 0.000070
4.880017, 3.894910, 0.999667, 0.000066
4.890017, 3.904906, 0.999668, 0.000063
4.900017, 3.914903, 0.999668, 0.000059
4.910017, 3.924900, 0.999669, 0.000055
4.920018, 3.934896, 0.999670, 0.000052
4.930018, 3.944893, 0.999670, 0.000049
4.940018, 3.954890, 0.999671, 0.000045
4.950018, 3.964886, 0.999671, 0.000042
4.960019, 3.974883, 0.999671, 0.000039
4.970019, 3.984879, 0.999672, 0.000037
4.980019, 3.994876, 0.999672, 0.000034
4.990019, 4.004873, 0.999672, 0.000031
5.000020, 4.014870, 0.999673, 0.000029
5.010020, 4.024867, 0.999673, 0.000026
5.020020, 4.034863, 0.999673, 0.000024
5.030020, 4.044860, 0.999673, 0.000022
5.040020, 4.054857, 0.999674, 0.000020
5.050021, 4.064854, 0.999674, 0.000018
5.060021, 4.074851, 0.999674, 0.000016
5.070021, 4.084848, 0.999674, 0.000014
5.080021, 4.094845, 0.999674, 0.000012
5.090022, 4.104842, 0.999674, 0.000010
5.100022, 4.114839, 0.999674, 0.000008
5.110022, 4.124835, 0.999674, 0.000007
5.120022, 4.134832, 0.999675, 0.000005
5.130023, 4.144829, 0.999675, 0.000004
5.140023, 4.154826, 0.999675, 0.000002
5.150023, 4.164823, 0.999675, 0.000001
5.160023, 4.174820, 0.999675, -0.000000
5.170023, 4.184817, 0.999675, -0.000002
5.180024, 4.194814, 0.999675, -0.000003
5.190024, 4.204811, 0.999675, -0.000004
5.200024, 4.214808, 0.999675, -0.000005
5.210024, 4.224804, 0.999674, -0.000006
5.220025, 4.234801, 0.999674, -0.000007
5.230025, 4.244798, 0.999674, -0.000008
5.240025, 4.254795, 0.999674, -0.000009
5.250025, 4.264792, 0.999674, -0.000010
5.260026, 4.274789, 0.999674, -0.000011
5.270026, 4.284786, 0.999674, -0.000012
5.280026, 4.294783, 0.999674, -0.000012
5.290026, 4.304780, 0.999674, -0.000013
5.300026, 4.314776, 0.999674, -0.000014
5.310027, 4.324773, 0.999673, -0.000015
5.320027, 4.334770, 0.999673, -0.000015
5.330027, 4.344767, 0.999673, -0.000016
5.340027, 4.354764, 0.999673, -0.000017
5.350028, 4.364761, 0.999673, -0.000017
5.360028, 4.374758, 0.999673, -0.000018
5.370028, 4.384755, 0.999672, -0.000018
5.380028, 4.394752, 0.999672, -0.000019
5.390028, 4.404748, 0.999672, -0.000019
5.400029, 4.414745, 0.999672, -0.000020
5.410029, 4.424742, 0.999672, -0.000020
5.420029, 4.434739, 0.999672, -0.000020
5.430029, 4.444736, 0.999671, -0.000021
5.440030, 4.454733, 0.999671, -0.000021
5.450030, 4.464730, 0.999671, -0.000022
5.460030, 4.474727, 0.999671, -0.000022
5.470030, 4.484724, 0.999670, -0.000022
5.480031, 4.494720, 0.999670, -0.000023
5.490031, 4.504717, 0.999670, -0.000023
5.500031, 4.514714, 0.999670, -0.000023
5.510031, 4.524711, 0.999669, -0.000023
5.520031, 4.534708, 0.999669, -0.000024
5.530032, 4.544705, 0.999669, -0.000024
5.540032, 4.554702, 0.999669, -0.000024
5.550032, 4.564699, 0.999668, -0.000024
5.560032, 4.574696, 0.999668, -0.000025
5.570033, 4.584692, 0.999668, -0.000025
5.580033, 4.594689, 0.999668, -0.000025
5.590033, 4.604686, 0.999668, -0.000025
5.600033, 4.614683, 0.999667, -0.000025
5.610034, 4.624680, 0.999667, -0.000025
5.620034, 4.634677, 0.999667, -0.000026
5.630034, 4.644674, 0.999667, -0.000026
5.640034, 4.654671, 0.999666, -0.000026
5.650034, 4.664668, 0.999666, -0.000026
5.660035, 4.674664, 0.999666, -0.000026
5.670035, 4.684661, 0.999666, -0.000026
5.680035, 4.694658, 0.999665, -0.000026
5.690035, 4.704655, 0.999665, -0.000026
5.700036, 4.714651, 0.999665, -0.000027
5.710036, 4.724648, 0.999665, -0.000027
5.720036, 4.734644, 0.999664, -0.000027
5.730036, 4.744640, 0.999664, -0.000027
5.740036, 4.754637, 0.999664, -0.000027
5.750037, 4.764633, 0.999664, -0.000027
5.760037, 4.774630, 0.999663, -0.000027
5.770037, 4.784626, 0.999663, -0.000027
5.780037, 4.794622, 0.999663, -0.000027
5.790038, 4.804619, 0.999662, -0.000027
5.800038, 4.814615, 0.999662, -0.000027
5.810038, 4.824612, 0.999662, -0.000027
5.820038, 4.834608, 0.999662, -0.000027
5.830039, 4.844604, 0.999661, -0.000027
5.840039, 4.854601, 0.999661, -0.000027
5.850039, 4.864597, 0.999661, -0.000027
5.860039, 4.874594, 0.999660, -0.000027
5.870039, 4.884590, 0.999660, -0.000027
5.880040, 4.894587, 0.999660, -0.000027
5.890040, 4.904583, 0.999659, -0.000027
5.900040, 4.914579, 0.999659, -0.000027
5.910040, 4.924576, 0.999659, -0.000027
5.920041, 4.934572, 0.999659, -0.000027
5.930041, 4.944569, 0.999658, -0.000027
5.940041, 4.954565, 0.999658, -0.000027
5.950041, 4.964561, 0.999658, -0.000027
5.960042, 4.974558, 0.999657, -0.000027
5.970042, 4.984554, 0.999657, -0.000027
5.980042, 4.994551, 0.999657, -0.000027
5.990042, 5.004547, 0.999656, -0.000027
6.000042, 5.014544, 0.999656, -0.000027
6.010043, 5.024540, 0.999656, -0.000027
6.020043, 5.034536, 0.999656, -0.000027
6.030043, 5.044533, 0.999655, -0.000027
6.040043, 5.054529, 0.999655, -0.000027
6.050044, 5.064526, 0.999655, -0.000027
6.060044, 5.074522, 0.999654, -0.000027
