x, z_0, z_1, z_2
1.689999, 0.853594, 0.855190, 0.235301
1.699999, 0.862158, 0.857529, 0.232494
1.709999, 0.870744, 0.859840, 0.229704
1.719999, 0.879354, 0.862123, 0.226930
1.729999, 0.887987, 0.864379, 0.224173
1.739999, 0.896642, 0.866607, 0.221432
1.749999, 0.905319, 0.868807, 0.218708
1.759999, 0.914018, 0.870981, 0.216001
1.769999, 0.922738, 0.873127, 0.213311
1.779999, 0.931480, 0.875247, 0.210638
1.789999, 0.940243, 0.877340, 0.207983
1.799999, 0.949027, 0.879407, 0.205346
1.809999, 0.957831, 0.881447, 0.202726
1.819999, 0.966656, 0.883461, 0.200124
1.829999, 0.975500, 0.885450, 0.197540
1.839999, 0.984365, 0.887412, 0.194974
1.849999, 0.993249, 0.889349, 0.192426
1.859999, 1.002152, 0.891261, 0.189897
1.869999, 1.011074, 0.893147, 0.187386
1.879999, 1.020015, 0.895009, 0.184894
1.889999, 1.028974, 0.896845, 0.182421
1.899999, 1.037951, 0.898657, 0.179966
1.909999, 1.046947, 0.900445, 0.177530
1.919999, 1.055960, 0.902208, 0.175114
1.929999, 1.064991, 0.903947, 0.172716
1.939999, 1.074039, 0.905662, 0.170338
1.949998, 1.083104, 0.907354, 0.167978
1.959998, 1.092186, 0.909022, 0.165639
1.969998, 1.101285, 0.910667, 0.163318
1.979998, 1.110399, 0.912288, 0.161017
1.989998, 1.119530, 0.913887, 0.158736
1.999998, 1.128677, 0.915463, 0.156474
2.009999, 1.137840, 0.917017, 0.154232
2.019999, 1.147017, 0.918548, 0.152010
2.029999, 1.156210, 0.920057, 0.149807
2.039999, 1.165418, 0.921544, 0.147625
2.049999, 1.174641, 0.923009, 0.145462
2.059999, 1.183878, 0.924453, 0.143319
2.069999, 1.193130, 0.925876, 0.141196
2.079998, 1.202396, 0.927277, 0.139093
2.089998, 1.211676, 0.928658, 0.137010
2.099998, 1.220969, 0.930018, 0.134948
2.109998, 1.230276, 0.931357, 0.132905
2.119998, 1.239596, 0.932676, 0.130882
2.129998, 1.248929, 0.933975, 0.128879
2.139998, 1.258276, 0.935253, 0.126897
2.149998, 1.267634, 0.936513, 0.124934
2.159998, 1.277006, 0.937752, 0.122991
2.169998, 1.286389, 0.938972, 0.121069
2.179998, 1.295785, 0.940174, 0.119167
2.189998, 1.305193, 0.941356, 0.117284
2.199998, 1.314612, 0.942519, 0.115422
2.209998, 1.324043, 0.943664, 0.113580
2.219998, 1.333485, 0.944791, 0.111757
2.229998, 1.342939, 0.945900, 0.109955
2.239998, 1.352403, 0.946990, 0.108172
2.249998, 1.361879, 0.948063, 0.106410
2.259998, 1.371364, 0.949118, 0.104667
2.269998, 1.380861, 0.950157, 0.102944
2.279998, 1.390368, 0.951177, 0.101241
2.289998, 1.399884, 0.952181, 0.099557
2.299998, 1.409411, 0.953169, 0.097893
2.309998, 1.418948, 0.954139, 0.096249
2.319998, 1.428494, 0.955094, 0.094624
2.329998, 1.438049, 0.956032, 0.093019
2.339998, 1.447614, 0.956954, 0.091433
2.349998, 1.457188, 0.957861, 0.089866
2.359998, 1.466772, 0.958751, 0.088319
2.369998, 1.476364, 0.959627, 0.086790
2.379998, 1.485964, 0.960487, 0.085281
2.389998, 1.495573, 0.961333, 0.083791
2.399998, 1.505191, 0.962163, 0.082320
2.409998, 1.514816, 0.962979, 0.080867
2.419998, 1.524450, 0.963781, 0.079434
2.429998, 1.534092, 0.964568, 0.078019
2.439998, 1.543741, 0.965341, 0.076622
2.449998, 1.553399, 0.966100, 0.075244
2.459998, 1.563064, 0.966846, 0.073885
2.469998, 1.572736, 0.967578, 0.072543
2.479998, 1.582415, 0.968297, 0.071220
2.489998, 1.592102, 0.969003, 0.069915
2.499998, 1.601795, 0.969695, 0.068628
2.509998, 1.611495, 0.970375, 0.067358
2.519998, 1.621203, 0.971043, 0.066106
2.529998, 1.630916, 0.971698, 0.064872
2.539998, 1.640637, 0.972340, 0.063656
2.549998, 1.650363, 0.972971, 0.062456
2.559998, 1.660096, 0.973589, 0.061274
2.569998, 1.669835, 0.974196, 0.060109
2.579998, 1.679580, 0.974792, 0.058961
2.589998, 1.689331, 0.975376, 0.057830
2.599998, 1.699087, 0.975948, 0.056715
2.609998, 1.708850, 0.976510, 0.055617
2.619998, 1.718618, 0.977061, 0.054536
2.629998, 1.728391, 0.977601, 0.053471
2.639998, 1.738170, 0.978130, 0.052421
2.649998, 1.747953, 0.978649, 0.051389
2.659998, 1.757742, 0.979158, 0.050371
2.669998, 1.767537, 0.979657, 0.049370
2.679998, 1.777336, 0.980145, 0.048385
2.689998, 1.787139, 0.980624, 0.047414
2.699998, 1.796948, 0.981094, 0.046460
2.709998, 1.806761, 0.981554, 0.045520
2.719998, 1.816579, 0.982004, 0.044595
2.729998, 1.826401, 0.982446, 0.043686
2.739998, 1.836228, 0.982878, 0.042791
2.749998, 1.846059, 0.983301, 0.041910
2.759998, 1.855894, 0.983716, 0.041045
2.769998, 1.865733, 0.984122, 0.040193
2.779998, 1.875576, 0.984520, 0.039356
2.789998, 1.885424, 0.984910, 0.038532
2.799998, 1.895275, 0.985291, 0.037723
2.809998, 1.905129, 0.985664, 0.036927
2.819998, 1.914988, 0.986029, 0.036145
2.829998, 1.924850, 0.986387, 0.035376
2.839998, 1.934716, 0.986737, 0.034621
2.849998, 1.944585, 0.987080, 0.033879
2.859998, 1.954457, 0.987415, 0.033149
2.869998, 1.964333, 0.987743, 0.032433
2.879998, 1.974212, 0.988063, 0.031729
2.889998, 1.984094, 0.988377, 0.031037
2.899998, 1.993979, 0.988684, 0.030358
2.909998, 2.003868, 0.988984, 0.029692
2.919998, 2.013759, 0.989278, 0.029037
2.929998, 2.023653, 0.989565, 0.028394
2.939998, 2.033550, 0.989846, 0.027763
2.949998, 2.043450, 0.990120, 0.027144
2.959998, 2.053352, 0.990389, 0.026536
2.969998, 2.063257, 0.990651, 0.025939
2.979998, 2.073165, 0.990908, 0.025354
2.989998, 2.083076, 0.991158, 0.024779
2.999998, 2.092988, 0.991403, 0.024216
3.009998, 2.102904, 0.991643, 0.023663
3.019998, 2.112821, 0.991877, 0.023121
3.029998, 2.122741, 0.992105, 0.022589
3.039998, 2.132663, 0.992328, 0.022067
3.049998, 2.142588, 0.992546, 0.021556
3.059998, 2.152514, 0.992760, 0.021054
3.069998, 2.162443, 0.992968, 0.020563
3.079998, 2.172374, 0.993171, 0.020081
3.089998, 2.182306, 0.993369, 0.019609
3.099998, 2.192241, 0.993563, 0.019146
3.109998, 2.202178, 0.993752, 0.018692
3.119998, 2.212116, 0.993937, 0.018248
3.129997, 2.222056, 0.994117, 0.017812
3.139997, 2.231998, 0.994293, 0.017386
3.149997, 2.241942, 0.994465, 0.016968
3.159997, 2.251888, 0.994633, 0.016558
3.169997, 2.261835, 0.994796, 0.016158
3.179997, 2.271783, 0.994956, 0.015765
3.189997, 2.281734, 0.995111, 0.015381
3.199997, 2.291686, 0.995263, 0.015005
3.209997, 2.301639, 0.995412, 0.014636
3.219997, 2.311594, 0.995556, 0.014276
3.229997, 2.321550, 0.995697, 0.013923
3.239997, 2.331508, 0.995835, 0.013578
3.249997, 2.341467, 0.995969, 0.013240
3.259997, 2.351427, 0.996099, 0.012910
3.269997, 2.361389, 0.996227, 0.012586
3.279997, 2.371351, 0.996351, 0.012270
3.289997, 2.381316, 0.996472, 0.011961
3.299997, 2.391281, 0.996590, 0.011658
3.309997, 2.401248, 0.996706, 0.011362
3.319997, 2.411215, 0.996818, 0.011073
3.329997, 2.421184, 0.996927, 0.010790
3.339997, 2.431154, 0.997034, 0.010514
3.349997, 2.441124, 0.997137, 0.010243
3.359997, 2.451096, 0.997238, 0.009979
3.369997, 2.461069, 0.997337, 0.009721
3.379997, 2.471043, 0.997433, 0.009469
3.389997, 2.481018, 0.997526, 0.009222
3.399997, 2.490993, 0.997617, 0.008981
3.409997, 2.500970, 0.997706, 0.008746
3.419997, 2.510947, 0.997792, 0.008516
3.429997, 2.520926, 0.997876, 0.008292
3.439997, 2.530905, 0.997958, 0.008073
3.449997, 2.540885, 0.998038, 0.007859
3.459997, 2.550866, 0.998115, 0.007650
3.469997, 2.560847, 0.998191, 0.007446
3.479997, 2.570830, 0.998264, 0.007247
3.489997, 2.580813, 0.998336, 0.007052
3.499997, 2.590796, 0.998405, 0.006863
3.509997, 2.600781, 0.998473, 0.006678
3.519997, 2.610766, 0.998539, 0.006497
3.529997, 2.620752, 0.998603, 0.006321
3.539997, 2.630738, 0.998665, 0.006149
3.549997, 2.640725, 0.998726, 0.005981
3.559997, 2.650712, 0.998785, 0.005818
3.569997, 2.660701, 0.998842, 0.005658
3.579997, 2.670689, 0.998898, 0.005503
3.589997, 2.680679, 0.998952, 0.005351
3.599997, 2.690668, 0.999005, 0.005203
3.609997, 2.700659, 0.999056, 0.005059
3.619997, 2.710649, 0.999106, 0.004919
3.629997, 2.720641, 0.999155, 0.004782
3.639997, 2.730633, 0.999202, 0.004648
3.649997, 2.740625, 0.999248, 0.004518
3.659997, 2.750618, 0.999292, 0.004392
3.669997, 2.760611, 0.999336, 0.004268
3.679997, 2.770604, 0.999378, 0.004148
3.689997, 2.780598, 0.999419, 0.004031
3.699997, 2.790593, 0.999458, 0.003917
3.709997, 2.800587, 0.999497, 0.003806
3.719997, 2.810583, 0.999534, 0.003698
3.729997, 2.820578, 0.999571, 0.003592
3.739997, 2.830574, 0.999606, 0.003490
3.749997, 2.840570, 0.999641, 0.003390
3.759997, 2.850567, 0.999674, 0.003293
3.769997, 2.860564, 0.999707, 0.003198
3.779997, 2.870561, 0.999738, 0.003106
3.789997, 2.880558, 0.999769, 0.003017
3.799997, 2.890556, 0.999798, 0.002930
3.809997, 2.900554, 0.999827, 0.002845
3.819997, 2.910553, 0.999855, 0.002763
3.829997, 2.920552, 0.999883, 0.002682
3.839997, 2.930551, 0.999909, 0.002604
3.849997, 2.940550, 0.999935, 0.002529
3.859997, 2.950549, 0.999960, 0.002455
3.869997, 2.960549, 0.999984, 0.002383
3.879997, 2.970549, 1.000007, 0.002314
3.889997, 2.980549, 1.000030, 0.002246
3.899997, 2.990550, 1.000052, 0.002180
3.909997, 3.000551, 1.000074, 0.002116
3.919997, 3.010551, 1.000095, 0.002054
3.929997, 3.020552, 1.000115, 0.001994
3.939997, 3.030554, 1.000134, 0.001935
3.949997, 3.040555, 1.000154, 0.001878
3.959997, 3.050557, 1.000172, 0.001823
3.969997, 3.060559, 1.000190, 0.001769
3.979997, 3.070560, 1.000207, 0.001717
3.989997, 3.080563, 1.000224, 0.001666
3.999997, 3.090565, 1.000241, 0.001617
4.009997, 3.100567, 1.000257, 0.001569
4.019997, 3.110570, 1.000272, 0.001522
4.029997, 3.120573, 1.000287, 0.001477
4.039998, 3.130576, 1.000302, 0.001434
4.049998, 3.140579, 1.000316, 0.001391
4.059998, 3.150582, 1.000330, 0.001350
4.069998, 3.160585, 1.000343, 0.001310
4.079998, 3.170589, 1.000356, 0.001271
4.089999, 3.180593, 1.000368, 0.001234
4.099999, 3.190596, 1.000381, 0.001197
4.109999, 3.200600, 1.000392, 0.001162
4.119999, 3.210604, 1.000404, 0.001128
4.130000, 3.220608, 1.000415, 0.001094
4.140000, 3.230613, 1.000426, 0.001062
4.150000, 3.240617, 1.000436, 0.001031
4.160000, 3.250621, 1.000446, 0.001000
4.170001, 3.260626, 1.000456, 0.000971
4.180001, 3.270630, 1.000466, 0.000943
4.190001, 3.280635, 1.000475, 0.000915
4.200001, 3.290640, 1.000484, 0.000888
4.210001, 3.300645, 1.000493, 0.000862
4.220002, 3.310650, 1.000501, 0.000837
4.230002, 3.320655, 1.000509, 0.000813
4.240002, 3.330660, 1.000517, 0.000789
4.250002, 3.340665, 1.000525, 0.000767
4.260003, 3.350671, 1.000533, 0.000744
4.270003, 3.360676, 1.000540, 0.000723
4.280003, 3.370682, 1.000547, 0.000702
4.290003, 3.380687, 1.000554, 0.000682
4.300004, 3.390692, 1.000561, 0.000663
4.310004, 3.400698, 1.000567, 0.000644
4.320004, 3.410704, 1.000574, 0.000626
4.330004, 3.420710, 1.000580, 0.000608
4.340004, 3.430715, 1.000586, 0.000591
4.350005, 3.440721, 1.000592, 0.000575
4.360005, 3.450727, 1.000597, 0.000559
4.370005, 3.460733, 1.000603, 0.000543
4.380005, 3.470739, 1.000608, 0.000528
4.390006, 3.480745, 1.000613, 0.000514
4.400006, 3.490752, 1.000619, 0.000500
4.410006, 3.500758, 1.000623, 0.000486
4.420006, 3.510764, 1.000628, 0.000473
4.430007, 3.520770, 1.000633, 0.000461
4.440007, 3.530777, 1.000637, 0.000449
4.450007, 3.540783, 1.000642, 0.000437
4.460007, 3.550789, 1.000646, 0.000425
4.470007, 3.560796, 1.000650, 0.000414
4.480008, 3.570802, 1.000654, 0.000404
4.490008, 3.580809, 1.000658, 0.000393
4.500008, 3.590816, 1.000662, 0.000383
4.510008, 3.600822, 1.000666, 0.000374
4.520009, 3.610829, 1.000670, 0.000364
4.530009, 3.620836, 1.000673, 0.000355
4.540009, 3.630842, 1.000677, 0.000347
4.550009, 3.640849, 1.000680, 0.000338
4.560009, 3.650856, 1.000684, 0.000330
4.570010, 3.660863, 1.000687, 0.000322
4.580010, 3.670870, 1.000690, 0.000315
4.590010, 3.680876, 1.000693, 0.000308
4.600010, 3.690883, 1.000696, 0.000301
4.610011, 3.700890, 1.000699, 0.000294
4.620011, 3.710897, 1.000702, 0.000287
4.630011, 3.720904, 1.000705, 0.000281
4.640011, 3.730911, 1.000708, 0.000275
4.650012, 3.740919, 1.000710, 0.000269
4.660012, 3.750926, 1.000713, 0.000263
4.670012, 3.760933, 1.000716, 0.000258
4.680012, 3.770940, 1.000718, 0.000252
4.690012, 3.780947, 1.000721, 0.000247
4.700013, 3.790954, 1.000723, 0.000242
4.710013, 3.800961, 1.000726, 0.000238
4.720013, 3.810969, 1.000728, 0.000233
4.730013, 3.820976, 1.000730, 0.000229
4.740014, 3.830984, 1.000732, 0.000224
4.750014, 3.840991, 1.000735, 0.000220
4.760014, 3.850998, 1.000737, 0.000216
4.770014, 3.861006, 1.000739, 0.000212
4.780015, 3.871013, 1.000741, 0.000209
4.790015, 3.881021, 1.000743, 0.000205
4.800015, 3.891028, 1.000745, 0.000202
4.810015, 3.901035, 1.000747, 0.000198
4.820015, 3.911043, 1.000749, 0.000195
4.830016, 3.921050, 1.000751, 0.000192
4.840016, 3.931058, 1.000753, 0.000189
4.850016, 3.941066, 1.000755, 0.000186
4.860016, 3.951073, 1.000757, 0.000183
4.870017, 3.961081, 1.000759, 0.000181
4.880017, 3.971088, 1.000760, 0.000178
4.890017, 3.981096, 1.000762, 0.000176
4.900017, 3.991104, 1.000764, 0.000173
4.910017, 4.001112, 1.000766, 0.000171
4.920018, 4.011119, 1.000767, 0.000169
4.930018, 4.021127, 1.000769, 0.000167
4.940018, 4.031135, 1.000771, 0.000165
4.950018, 4.041143, 1.000772, 0.000163
4.960019, 4.051151, 1.000774, 0.000161
4.970019, 4.061159, 1.000776, 0.000159
4.980019, 4.071167, 1.000777, 0.000157
4.990019, 4.081174, 1.000779, 0.000156
5.000020, 4.091182, 1.000780, 0.000154
5.010020, 4.101190, 1.000782, 0.000152
5.020020, 4.111198, 1.000783, 0.000151
5.030020, 4.121206, 1.000785, 0.000149
5.040020, 4.131214, 1.000786, 0.000148
5.050021, 4.141222, 1.000788, 0.000147
5.060021, 4.151229, 1.000789, 0.000145
5.070021, 4.161237, 1.000791, 0.000144
5.080021, 4.171245, 1.000792, 0.000143
5.090022, 4.181253, 1.000793, 0.000142
5.100022, 4.191261, 1.000795, 0.000140
5.110022, 4.201269, 1.000796, 0.000139
5.120022, 4.211277, 1.000798, 0.000138
5.130023, 4.221284, 1.000799, 0.000137
5.140023, 4.231292, 1.000800, 0.000136
5.150023, 4.241300, 1.000802, 0.000135
5.160023, 4.251308, 1.000803, 0.000134
5.170023, 4.261316, 1.000804, 0.000134
5.180024, 4.271324, 1.000806, 0.000133
5.190024, 4.281332, 1.000807, 0.000132
5.200024, 4.291339, 1.000808, 0.000131
5.210024, 4.301347, 1.000810, 0.000130
5.220025, 4.311356, 1.000811, 0.000130
5.230025, 4.321364, 1.000812, 0.000129
5.240025, 4.331372, 1.000814, 0.000128
5.250025, 4.341381, 1.000815, 0.000128
5.260026, 4.351389, 1.000816, 0.000127
5.270026, 4.361397, 1.000818, 0.000126
5.280026, 4.371406, 1.000819, 0.000126
5.290026, 4.381414, 1.000820, 0.000125
5.300026, 4.391422, 1.000821, 0.000125
5.310027, 4.401431, 1.000823, 0.000124
5.320027, 4.411439, 1.000824, 0.000124
5.330027, 4.421447, 1.000825, 0.000123
5.340027, 4.431456, 1.000826, 0.000123
5.350028, 4.441464, 1.000827, 0.000122
5.360028, 4.451472, 1.000829, 0.000122
5.370028, 4.461481, 1.000830, 0.000121
5.380028, 4.471489, 1.000831, 0.000121
5.390028, 4.481497, 1.000832, 0.000120
5.400029, 4.491506, 1.000833, 0.000120
5.410029, 4.501514, 1.000834, 0.000120
5.420029, 4.511522, 1.000836, 0.000119
5.430029, 4.521531, 1.000837, 0.000119
5.440030, 4.531539, 1.000838, 0.000119
5.450030, 4.541547, 1.000839, 0.000118
5.460030, 4.551556, 1.000840, 0.000118
5.470030, 4.561564, 1.000842, 0.000118
5.480031, 4.571572, 1.000843, 0.000117
5.490031, 4.581581, 1.000844, 0.000117
5.500031, 4.591589, 1.000845, 0.000117
5.510031, 4.601597, 1.000846, 0.000116
5.520031, 4.611606, 1.000848, 0.000116
5.530032, 4.621614, 1.000849, 0.000116
5.540032, 4.631622, 1.000850, 0.000116
5.550032, 4.641631, 1.000851, 0.000115
5.560032, 4.651639, 1.000852, 0.000115
5.570033, 4.661647, 1.000854, 0.000115
5.580033, 4.671656, 1.000855, 0.000115
5.590033, 4.681664, 1.000856, 0.000114
5.600033, 4.691672, 1.000857, 0.000114
5.610034, 4.701681, 1.000858, 0.000114
5.620034, 4.711690, 1.000859, 0.000114
5.630034, 4.721699, 1.000861, 0.000114
5.640034, 4.731708, 1.000862, 0.000113
5.650034, 4.741716, 1.000863, 0.000113
5.660035, 4.751725, 1.000864, 0.000113
5.670035, 4.761734, 1.000865, 0.000113
5.680035, 4.771743, 1.000866, 0.000113
5.690035, 4.781752, 1.000867, 0.000112
5.700036, 4.791760, 1.000868, 0.000112
5.710036, 4.801769, 1.000870, 0.000112
5.720036, 4.811778, 1.000871, 0.000112
5.730036, 4.821787, 1.000872, 0.000112
5.740036, 4.831796, 1.000873, 0.000112
5.750037, 4.841805, 1.000874, 0.000112
5.760037, 4.851813, 1.000875, 0.000111
5.770037, 4.861822, 1.000876, 0.000111
5.780037, 4.871831, 1.000877, 0.000111
5.790038, 4.881840, 1.000878, 0.000111
5.800038, 4.891849, 1.000879, 0.000111
5.810038, 4.901857, 1.000880, 0.000111
5.820038, 4.911866, 1.000881, 0.000110
5.830039, 4.921875, 1.000882, 0.000110
5.840039, 4.931884, 1.000883, 0.000110
5.850039, 4.941893, 1.000885, 0.000110
5.860039, 4.951901, 1.000886, 0.000110
5.870039, 4.961910, 1.000887, 0.000110
5.880040, 4.971919, 1.000888, 0.000110
5.890040, 4.981928, 1.000889, 0.000110
5.900040, 4.991937, 1.000890, 0.000109
5.910040, 5.001945, 1.000891, 0.000109
5.920041, 5.011954, 1.000892, 0.000109
5.930041, 5.021963, 1.000893, 0.000109
5.940041, 5.031972, 1.000894, 0.000109
5.950041, 5.041981, 1.000895, 0.000109
5.960042, 5.051990, 1.000896, 0.000109
5.970042, 5.061998, 1.000897, 0.000109
5.980042, 5.072007, 1.000898, 0.000109
5.990042, 5.082016, 1.000900, 0.000108
6.000042, 5.092025, 1.000901, 0.000108
6.010043, 5.102034, 1.000902, 0.000108
6.020043, 5.112042, 1.000903, 0.000108
6.030043, 5.122051, 1.000904, 0.000108
6.040043, 5.132060, 1.000905, 0.000108
6.050044, 5.142069, 1.000906, 0.000108
6.060044, 5.152079, 1.000907, 0.000108
