x, z_0, z_1, z_2
1.069999, 0.429844, 0.711172, 0.414109
1.079999, 0.436976, 0.715292, 0.409867
1.089999, 0.444149, 0.719370, 0.405644
1.099999, 0.451363, 0.723405, 0.401439
1.109999, 0.458617, 0.727398, 0.397253
1.119999, 0.465911, 0.731350, 0.393086
1.129999, 0.473244, 0.735260, 0.388939
1.139999, 0.480616, 0.739129, 0.384811
1.149999, 0.488027, 0.742957, 0.380703
1.159999, 0.495475, 0.746743, 0.376615
1.169999, 0.502961, 0.750489, 0.372547
1.179999, 0.510485, 0.754194, 0.368500
1.189999, 0.518045, 0.757859, 0.364473
1.199999, 0.525642, 0.761484, 0.360467
1.209999, 0.533275, 0.765068, 0.356482
1.219999, 0.540943, 0.768613, 0.352519
1.229999, 0.548647, 0.772119, 0.348576
1.239999, 0.556385, 0.775585, 0.344655
1.249999, 0.564158, 0.779012, 0.340756
1.259999, 0.571965, 0.782400, 0.336879
1.269999, 0.579806, 0.785750, 0.333024
1.279999, 0.587680, 0.789061, 0.329192
1.289999, 0.595587, 0.792334, 0.325381
1.299999, 0.603527, 0.795568, 0.321594
1.309999, 0.611498, 0.798765, 0.317829
1.319999, 0.619502, 0.801925, 0.314087
1.329999, 0.627537, 0.805047, 0.310368
1.339999, 0.635603, 0.808133, 0.306673
1.349999, 0.643699, 0.811181, 0.303001
1.359999, 0.651826, 0.814193, 0.299352
1.369999, 0.659983, 0.817168, 0.295727
1.379999, 0.668169, 0.820107, 0.292126
1.389999, 0.676385, 0.823011, 0.288549
1.399999, 0.684630, 0.825878, 0.284996
1.409999, 0.692903, 0.828711, 0.281468
1.419999, 0.701204, 0.831508, 0.277963
1.429999, 0.709533, 0.834270, 0.274484
1.439999, 0.717889, 0.836998, 0.271028
1.449999, 0.726272, 0.839691, 0.267598
1.459999, 0.734683, 0.842350, 0.264192
1.469999, 0.743119, 0.844975, 0.260812
1.479999, 0.751582, 0.847566, 0.257456
1.489999, 0.760070, 0.850124, 0.254125
1.499999, 0.768584, 0.852648, 0.250820
1.509999, 0.777123, 0.855140, 0.247540
1.519999, 0.785687, 0.857599, 0.244285
1.529999, 0.794275, 0.860026, 0.241056
1.539999, 0.802887, 0.862420, 0.237852
1.549999, 0.811523, 0.864783, 0.234674
1.559999, 0.820183, 0.867114, 0.231522
1.569999, 0.828866, 0.869414, 0.228395
1.579999, 0.837571, 0.871682, 0.225295
1.589999, 0.846299, 0.873920, 0.222220
1.599999, 0.855049, 0.876127, 0.219171
1.609999, 0.863822, 0.878303, 0.216148
1.619999, 0.872615, 0.880450, 0.213151
1.629999, 0.881430, 0.882566, 0.210180
1.639999, 0.890267, 0.884653, 0.207235
1.649999, 0.899123, 0.886711, 0.204316
1.659999, 0.908001, 0.888740, 0.201423
1.669999, 0.916898, 0.890740, 0.198557
1.679999, 0.925815, 0.892711, 0.195716
1.689999, 0.934752, 0.894654, 0.192902
1.699999, 0.943708, 0.896569, 0.190114
1.709999, 0.952684, 0.898456, 0.187352
1.719999, 0.961677, 0.900316, 0.184616
1.729999, 0.970690, 0.902149, 0.181907
1.739999, 0.979720, 0.903954, 0.179224
1.749999, 0.988769, 0.905733, 0.176567
1.759999, 0.997835, 0.907486, 0.173936
1.769999, 1.006918, 0.909212, 0.171331
1.779999, 1.016019, 0.910912, 0.168752
1.789999, 1.025136, 0.912587, 0.166199
1.799999, 1.034271, 0.914236, 0.163672
1.809999, 1.043421, 0.915861, 0.161172
1.819999, 1.052588, 0.917460, 0.158697
1.829999, 1.061770, 0.919035, 0.156248
1.839999, 1.070968, 0.920585, 0.153825
1.849999, 1.080182, 0.922111, 0.151428
1.859999, 1.089410, 0.923614, 0.149057
1.869999, 1.098654, 0.925092, 0.146711
1.879999, 1.107912, 0.926548, 0.144391
1.889999, 1.117185, 0.927980, 0.142097
1.899999, 1.126472, 0.929390, 0.139827
1.909999, 1.135773, 0.930777, 0.137584
1.919999, 1.145087, 0.932142, 0.135366
1.929999, 1.154415, 0.933484, 0.133173
1.939999, 1.163757, 0.934805, 0.131005
1.949998, 1.173111, 0.936105, 0.128862
1.959998, 1.182479, 0.937383, 0.126744
1.969998, 1.191859, 0.938639, 0.124651
1.979998, 1.201252, 0.939876, 0.122583
1.989998, 1.210657, 0.941091, 0.120540
1.999998, 1.220073, 0.942286, 0.118521
2.009999, 1.229502, 0.943462, 0.116527
2.019999, 1.238943, 0.944617, 0.114557
2.029999, 1.248394, 0.945753, 0.112611
2.039999, 1.257858, 0.946869, 0.110690
2.049999, 1.267332, 0.947967, 0.108792
2.059999, 1.276817, 0.949045, 0.106919
2.069999, 1.286313, 0.950105, 0.105069
2.079998, 1.295819, 0.951147, 0.103243
2.089998, 1.305335, 0.952170, 0.101440
2.099998, 1.314862, 0.953176, 0.099661
2.109998, 1.324399, 0.954163, 0.097904
2.119998, 1.333945, 0.955134, 0.096171
2.129998, 1.343502, 0.956087, 0.094461
2.139998, 1.353067, 0.957023, 0.092774
2.149998, 1.362642, 0.957943, 0.091110
2.159998, 1.372226, 0.958845, 0.089468
2.169998, 1.381819, 0.959732, 0.087848
2.179998, 1.391421, 0.960602, 0.086251
2.189998, 1.401031, 0.961457, 0.084675
2.199998, 1.410650, 0.962296, 0.083122
2.209998, 1.420277, 0.963120, 0.081590
2.219998, 1.429912, 0.963928, 0.080080
2.229998, 1.439555, 0.964721, 0.078592
2.239998, 1.449206, 0.965500, 0.077124
2.249998, 1.458865, 0.966264, 0.075678
2.259998, 1.468532, 0.967014, 0.074253
2.269998, 1.478205, 0.967749, 0.072848
2.279998, 1.487887, 0.968471, 0.071465
2.289998, 1.497575, 0.969178, 0.070101
2.299998, 1.507270, 0.969873, 0.068758
2.309998, 1.516972, 0.970554, 0.067435
2.319998, 1.526681, 0.971221, 0.066132
2.329998, 1.536397, 0.971876, 0.064848
2.339998, 1.546119, 0.972518, 0.063584
2.349998, 1.555847, 0.973148, 0.062340
2.359998, 1.565582, 0.973765, 0.061115
2.369998, 1.575322, 0.974370, 0.059908
2.379998, 1.585069, 0.974963, 0.058721
2.389998, 1.594821, 0.975545, 0.057552
2.399998, 1.604580, 0.976115, 0.056402
2.409998, 1.614344, 0.976673, 0.055270
2.419998, 1.624113, 0.977220, 0.054157
2.429998, 1.633888, 0.977756, 0.053061
2.439998, 1.643668, 0.978281, 0.051983
2.449998, 1.653454, 0.978796, 0.050922
2.459998, 1.663244, 0.979300, 0.049879
2.469998, 1.673040, 0.979793, 0.048853
2.479998, 1.682840, 0.980277, 0.047844
2.489998, 1.692645, 0.980750, 0.046852
2.499998, 1.702455, 0.981214, 0.045877
2.509998, 1.712269, 0.981668, 0.044918
2.519998, 1.722088, 0.982112, 0.043975
2.529998, 1.731912, 0.982548, 0.043049
2.539998, 1.741739, 0.982973, 0.042138
2.549998, 1.751571, 0.983390, 0.041243
2.559998, 1.761407, 0.983798, 0.040364
2.569998, 1.771247, 0.984198, 0.039500
2.579998, 1.781091, 0.984588, 0.038651
2.589998, 1.790939, 0.984971, 0.037817
2.599998, 1.800790, 0.985345, 0.036998
2.609998, 1.810646, 0.985711, 0.036193
2.619998, 1.820504, 0.986069, 0.035403
2.629998, 1.830367, 0.986419, 0.034628
2.639998, 1.840233, 0.986761, 0.033866
2.649998, 1.850102, 0.987096, 0.033118
2.659998, 1.859975, 0.987424, 0.032384
2.669998, 1.869851, 0.987744, 0.031664
2.679998, 1.879730, 0.988057, 0.030956
2.689998, 1.889612, 0.988363, 0.030262
2.699998, 1.899497, 0.988662, 0.029581
2.709998, 1.909385, 0.988955, 0.028913
2.719998, 1.919276, 0.989241, 0.028257
2.729998, 1.929170, 0.989520, 0.027614
2.739998, 1.939066, 0.989793, 0.026983
2.749998, 1.948965, 0.990060, 0.026365
2.759998, 1.958867, 0.990320, 0.025758
2.769998, 1.968772, 0.990575, 0.025163
2.779998, 1.978679, 0.990824, 0.024579
2.789998, 1.988588, 0.991067, 0.024007
2.799998, 1.998500, 0.991304, 0.023447
2.809998, 2.008415, 0.991536, 0.022897
2.819998, 2.018331, 0.991762, 0.022358
2.829998, 2.028250, 0.991983, 0.021830
2.839998, 2.038171, 0.992199, 0.021313
2.849998, 2.048094, 0.992409, 0.020806
2.859998, 2.058019, 0.992615, 0.020309
2.869998, 2.067946, 0.992815, 0.019823
2.879998, 2.077875, 0.993011, 0.019346
2.889998, 2.087806, 0.993202, 0.018880
2.899998, 2.097739, 0.993389, 0.018422
2.909998, 2.107674, 0.993571, 0.017975
2.919998, 2.117611, 0.993748, 0.017536
2.929998, 2.127549, 0.993922, 0.017107
2.939998, 2.137489, 0.994090, 0.016687
2.949998, 2.147431, 0.994255, 0.016276
2.959998, 2.157374, 0.994416, 0.015874
2.969998, 2.167319, 0.994573, 0.015480
2.979998, 2.177266, 0.994726, 0.015094
2.989998, 2.187214, 0.994875, 0.014717
2.999998, 2.197163, 0.995020, 0.014348
3.009998, 2.207114, 0.995162, 0.013987
3.019998, 2.217066, 0.995300, 0.013634
3.029998, 2.227020, 0.995434, 0.013289
3.039998, 2.236975, 0.995566, 0.012951
3.049998, 2.246931, 0.995694, 0.012621
3.059998, 2.256889, 0.995818, 0.012298
3.069998, 2.266848, 0.995939, 0.011982
3.079998, 2.276808, 0.996058, 0.011674
3.089998, 2.286769, 0.996173, 0.011372
3.099998, 2.296731, 0.996285, 0.011077
3.109998, 2.306695, 0.996395, 0.010789
3.119998, 2.316659, 0.996501, 0.010507
3.129997, 2.326624, 0.996605, 0.010232
3.139997, 2.336591, 0.996706, 0.009963
3.149997, 2.346559, 0.996804, 0.009701
3.159997, 2.356527, 0.996900, 0.009444
3.169997, 2.366497, 0.996993, 0.009194
3.179997, 2.376467, 0.997084, 0.008949
3.189997, 2.386438, 0.997172, 0.008710
3.199997, 2.396410, 0.997258, 0.008477
3.209997, 2.406384, 0.997341, 0.008249
3.219997, 2.416357, 0.997423, 0.008027
3.229997, 2.426332, 0.997502, 0.007810
3.239997, 2.436307, 0.997579, 0.007598
3.249997, 2.446284, 0.997654, 0.007391
3.259997, 2.456260, 0.997727, 0.007189
3.269997, 2.466238, 0.997798, 0.006992
3.279997, 2.476216, 0.997867, 0.006800
3.289997, 2.486195, 0.997934, 0.006613
3.299997, 2.496175, 0.997999, 0.006430
3.309997, 2.506155, 0.998062, 0.006252
3.319997, 2.516136, 0.998124, 0.006078
3.329997, 2.526118, 0.998184, 0.005909
3.339997, 2.536100, 0.998242, 0.005743
3.349997, 2.546083, 0.998299, 0.005582
3.359997, 2.556066, 0.998354, 0.005425
3.369997, 2.566050, 0.998407, 0.005272
3.379997, 2.576034, 0.998459, 0.005123
3.389997, 2.586019, 0.998510, 0.004977
3.399997, 2.596004, 0.998559, 0.004835
3.409997, 2.605990, 0.998606, 0.004697
3.419997, 2.615977, 0.998653, 0.004563
3.429997, 2.625963, 0.998698, 0.004432
3.439997, 2.635950, 0.998741, 0.004304
3.449997, 2.645938, 0.998784, 0.004179
3.459997, 2.655926, 0.998825, 0.004058
3.469997, 2.665915, 0.998865, 0.003940
3.479997, 2.675903, 0.998904, 0.003826
3.489997, 2.685893, 0.998941, 0.003714
3.499997, 2.695882, 0.998978, 0.003605
3.509997, 2.705872, 0.999014, 0.003499
3.519997, 2.715862, 0.999048, 0.003396
3.529997, 2.725853, 0.999081, 0.003295
3.539997, 2.735844, 0.999114, 0.003198
3.549997, 2.745835, 0.999145, 0.003103
3.559997, 2.755827, 0.999176, 0.003010
3.569997, 2.765819, 0.999206, 0.002920
3.579997, 2.775811, 0.999234, 0.002833
3.589997, 2.785804, 0.999262, 0.002748
3.599997, 2.795796, 0.999289, 0.002665
3.609997, 2.805789, 0.999316, 0.002584
3.619997, 2.815783, 0.999341, 0.002506
3.629997, 2.825776, 0.999366, 0.002430
3.639997, 2.835770, 0.999390, 0.002356
3.649997, 2.845764, 0.999413, 0.002284
3.659997, 2.855758, 0.999435, 0.002214
3.669997, 2.865753, 0.999457, 0.002146
3.679997, 2.875748, 0.999478, 0.002080
3.689997, 2.885743, 0.999499, 0.002016
3.699997, 2.895738, 0.999519, 0.001954
3.709997, 2.905733, 0.999538, 0.001894
3.719997, 2.915728, 0.999556, 0.001835
3.729997, 2.925724, 0.999575, 0.001778
3.739997, 2.935720, 0.999592, 0.001722
3.749997, 2.945716, 0.999609, 0.001668
3.759997, 2.955712, 0.999625, 0.001616
3.769997, 2.965708, 0.999641, 0.001565
3.779997, 2.975705, 0.999657, 0.001516
3.789997, 2.985702, 0.999672, 0.001468
3.799997, 2.995698, 0.999686, 0.001422
3.809997, 3.005695, 0.999700, 0.001377
3.819997, 3.015692, 0.999714, 0.001333
3.829997, 3.025690, 0.999727, 0.001291
3.839997, 3.035687, 0.999739, 0.001249
3.849997, 3.045684, 0.999752, 0.001210
3.859997, 3.055682, 0.999764, 0.001171
3.869997, 3.065680, 0.999775, 0.001133
3.879997, 3.075677, 0.999786, 0.001097
3.889997, 3.085675, 0.999797, 0.001062
3.899997, 3.095673, 0.999807, 0.001027
3.909997, 3.105671, 0.999818, 0.000994
3.919997, 3.115670, 0.999827, 0.000962
3.929997, 3.125668, 0.999837, 0.000931
3.939997, 3.135666, 0.999846, 0.000900
3.949997, 3.145665, 0.999855, 0.000871
3.959997, 3.155663, 0.999864, 0.000843
3.969997, 3.165662, 0.999872, 0.000815
3.979997, 3.175661, 0.999880, 0.000789
3.989997, 3.185660, 0.999888, 0.000763
3.999997, 3.195658, 0.999895, 0.000738
4.009997, 3.205657, 0.999902, 0.000713
4.019997, 3.215657, 0.999909, 0.000690
4.029997, 3.225656, 0.999916, 0.000667
4.039998, 3.235655, 0.999923, 0.000645
4.049998, 3.245654, 0.999929, 0.000624
4.059998, 3.255653, 0.999935, 0.000603
4.069998, 3.265653, 0.999941, 0.000583
4.079998, 3.275652, 0.999947, 0.000564
4.089999, 3.285652, 0.999952, 0.000545
4.099999, 3.295651, 0.999958, 0.000527
4.109999, 3.305651, 0.999963, 0.000510
4.119999, 3.315650, 0.999968, 0.000493
4.130000, 3.325650, 0.999973, 0.000476
4.140000, 3.335650, 0.999978, 0.000461
4.150000, 3.345650, 0.999982, 0.000445
4.160000, 3.355649, 0.999986, 0.000430
4.170001, 3.365649, 0.999991, 0.000416
4.180001, 3.375649, 0.999995, 0.000402
4.190001, 3.385649, 0.999999, 0.000389
4.200001, 3.395649, 1.000003, 0.000376
4.210001, 3.405649, 1.000006, 0.000363
4.220002, 3.415649, 1.000010, 0.000351
4.230002, 3.425650, 1.000013, 0.000340
4.240002, 3.435650, 1.000017, 0.000328
4.250002, 3.445650, 1.000020, 0.000317
4.260003, 3.455650, 1.000023, 0.000307
4.270003, 3.465651, 1.000026, 0.000297
4.280003, 3.475651, 1.000029, 0.000287
4.290003, 3.485651, 1.000032, 0.000277
4.300004, 3.495651, 1.000034, 0.000268
4.310004, 3.505652, 1.000037, 0.000259
4.320004, 3.515652, 1.000039, 0.000251
4.330004, 3.525653, 1.000042, 0.000242
4.340004, 3.535653, 1.000044, 0.000234
4.350005, 3.545654, 1.000047, 0.000227
4.360005, 3.555654, 1.000049, 0.000219
4.370005, 3.565655, 1.000051, 0.000212
4.380005, 3.575655, 1.000053, 0.000205
4.390006, 3.585655, 1.000055, 0.000198
4.400006, 3.595656, 1.000057, 0.000192
4.410006, 3.605656, 1.000059, 0.000186
4.420006, 3.615657, 1.000061, 0.000180
4.430007, 3.625658, 1.000062, 0.000174
4.440007, 3.635659, 1.000064, 0.000168
4.450007, 3.645659, 1.000066, 0.000163
4.460007, 3.655660, 1.000067, 0.000158
4.470007, 3.665661, 1.000069, 0.000153
4.480008, 3.675661, 1.000070, 0.000148
4.490008, 3.685662, 1.000072, 0.000143
4.500008, 3.695663, 1.000073, 0.000139
4.510008, 3.705663, 1.000075, 0.000135
4.520009, 3.715664, 1.000076, 0.000130
4.530009, 3.725665, 1.000077, 0.000126
4.540009, 3.735666, 1.000078, 0.000122
4.550009, 3.745666, 1.000080, 0.000119
4.560009, 3.755667, 1.000081, 0.000115
4.570010, 3.765668, 1.000082, 0.000112
4.580010, 3.775669, 1.000083, 0.000108
4.590010, 3.785670, 1.000084, 0.000105
4.600010, 3.795671, 1.000085, 0.000102
4.610011, 3.805671, 1.000086, 0.000099
4.620011, 3.815672, 1.000087, 0.000096
4.630011, 3.825673, 1.000088, 0.000094
4.640011, 3.835674, 1.000089, 0.000091
4.650012, 3.845675, 1.000090, 0.000088
4.660012, 3.855676, 1.000091, 0.000086
4.670012, 3.865677, 1.000092, 0.000084
4.680012, 3.875678, 1.000093, 0.000081
4.690012, 3.885679, 1.000093, 0.000079
4.700013, 3.895680, 1.000094, 0.000077
4.710013, 3.905681, 1.000095, 0.000075
4.720013, 3.915682, 1.000096, 0.000073
4.730013, 3.925683, 1.000096, 0.000071
4.740014, 3.935684, 1.000097, 0.000069
4.750014, 3.945685, 1.000098, 0.000068
4.760014, 3.955686, 1.000098, 0.000066
4.770014, 3.965687, 1.000099, 0.000064
4.780015, 3.975688, 1.000100, 0.000063
4.790015, 3.985688, 1.000100, 0.000061
4.800015, 3.995689, 1.000101, 0.000060
4.810015, 4.005691, 1.000101, 0.000059
4.820015, 4.015692, 1.000102, 0.000057
4.830016, 4.025693, 1.000103, 0.000056
4.840016, 4.035694, 1.000103, 0.000055
4.850016, 4.045695, 1.000104, 0.000054
4.860016, 4.055696, 1.000104, 0.000053
4.870017, 4.065698, 1.000105, 0.000052
4.880017, 4.075699, 1.000105, 0.000050
4.890017, 4.085700, 1.000106, 0.000050
4.900017, 4.095701, 1.000106, 0.000049
4.910017, 4.105702, 1.000107, 0.000048
4.920018, 4.115704, 1.000107, 0.000047
4.930018, 4.125705, 1.000108, 0.000046
4.940018, 4.135706, 1.000108, 0.000045
4.950018, 4.145707, 1.000109, 0.000044
4.960019, 4.155708, 1.000109, 0.000044
4.970019, 4.165709, 1.000110, 0.000043
4.980019, 4.175711, 1.000110, 0.000042
4.990019, 4.185712, 1.000111, 0.000042
5.000020, 4.195713, 1.000111, 0.000041
5.010020, 4.205714, 1.000111, 0.000040
5.020020, 4.215715, 1.000112, 0.000040
5.030020, 4.225717, 1.000112, 0.000039
5.040020, 4.235718, 1.000112, 0.000039
5.050021, 4.245719, 1.000113, 0.000038
5.060021, 4.255720, 1.000113, 0.000038
5.070021, 4.265721, 1.000113, 0.000037
5.080021, 4.275723, 1.000114, 0.000037
5.090022, 4.285724, 1.000114, 0.000036
5.100022, 4.295725, 1.000114, 0.000036
5.110022, 4.305726, 1.000115, 0.000036
5.120022, 4.315727, 1.000115, 0.000035
5.130023, 4.325728, 1.000116, 0.000035
5.140023, 4.335730, 1.000116, 0.000035
5.150023, 4.345731, 1.000116, 0.000034
5.160023, 4.355732, 1.000117, 0.000034
5.170023, 4.365733, 1.000117, 0.000034
5.180024, 4.375734, 1.000117, 0.000033
5.190024, 4.385736, 1.000118, 0.000033
5.200024, 4.395737, 1.000118, 0.000033
5.210024, 4.405738, 1.000118, 0.000032
5.220025, 4.415739, 1.000119, 0.000032
5.230025, 4.425740, 1.000119, 0.000032
5.240025, 4.435741, 1.000119, 0.000032
5.250025, 4.445743, 1.000120, 0.000032
5.260026, 4.455744, 1.000120, 0.000031
5.270026, 4.465745, 1.000121, 0.000031
5.280026, 4.475746, 1.000121, 0.000031
5.290026, 4.485747, 1.000121, 0.000031
5.300026, 4.495749, 1.000122, 0.000031
5.310027, 4.505750, 1.000122, 0.000030
5.320027, 4.515751, 1.000122, 0.000030
5.330027, 4.525752, 1.000123, 0.000030
5.340027, 4.535753, 1.000123, 0.000030
5.350028, 4.545754, 1.000123, 0.000030
5.360028, 4.555756, 1.000124, 0.000030
5.370028, 4.565757, 1.000124, 0.000030
5.380028, 4.575758, 1.000124, 0.000030
5.390028, 4.585759, 1.000124, 0.000029
5.400029, 4.595760, 1.000125, 0.000029
5.410029, 4.605762, 1.000125, 0.000029
5.420029, 4.615763, 1.000125, 0.000029
5.430029, 4.625764, 1.000125, 0.000029
5.440030, 4.635765, 1.000126, 0.000029
5.450030, 4.645766, 1.000126, 0.000029
5.460030, 4.655767, 1.000126, 0.000029
5.470030, 4.665769, 1.000126, 0.000029
5.480031, 4.675770, 1.000127, 0.000029
5.490031, 4.685771, 1.000127, 0.000029
5.500031, 4.695772, 1.000127, 0.000029
5.510031, 4.705773, 1.000127, 0.000028
5.520031, 4.715775, 1.000128, 0.000028
5.530032, 4.725776, 1.000128, 0.000028
5.540032, 4.735777, 1.000128, 0.000028
5.550032, 4.745778, 1.000128, 0.000028
5.560032, 4.755779, 1.000129, 0.000028
5.570033, 4.765780, 1.000129, 0.000028
5.580033, 4.775782, 1.000129, 0.000028
5.590033, 4.785783, 1.000129, 0.000028
5.600033, 4.795784, 1.000129, 0.000028
5.610034, 4.805785, 1.000130, 0.000028
5.620034, 4.815786, 1.000130, 0.000028
5.630034, 4.825788, 1.000130, 0.000028
5.640034, 4.835789, 1.000130, 0.000028
5.650034, 4.845790, 1.000131, 0.000028
5.660035, 4.855791, 1.000131, 0.000028
5.670035, 4.865792, 1.000131, 0.000028
5.680035, 4.875793, 1.000131, 0.000028
5.690035, 4.885795, 1.000132, 0.000028
5.700036, 4.895796, 1.000132, 0.000028
5.710036, 4.905797, 1.000132, 0.000028
5.720036, 4.915798, 1.000132, 0.000028
5.730036, 4.925799, 1.000133, 0.000027
5.740036, 4.935801, 1.000133, 0.000027
5.750037, 4.945802, 1.000133, 0.000027
5.760037, 4.955803, 1.000133, 0.000027
5.770037, 4.965804, 1.000134, 0.000027
5.780037, 4.975805, 1.000134, 0.000027
5.790038, 4.985806, 1.000134, 0.000027
5.800038, 4.995808, 1.000134, 0.000027
5.810038, 5.005809, 1.000134, 0.000027
5.820038, 5.015810, 1.000135, 0.000027
5.830039, 5.025811, 1.000135, 0.000027
5.840039, 5.035812, 1.000135, 0.000027
5.850039, 5.045814, 1.000135, 0.000027
5.860039, 5.055815, 1.000136, 0.000027
5.870039, 5.065816, 1.000136, 0.000027
5.880040, 5.075817, 1.000136, 0.000027
5.890040, 5.085818, 1.000136, 0.000027
5.900040, 5.095819, 1.000137, 0.000027
5.910040, 5.105821, 1.000137, 0.000027
5.920041, 5.115822, 1.000137, 0.000027
5.930041, 5.125823, 1.000137, 0.000027
5.940041, 5.135824, 1.000138, 0.000027
5.950041, 5.145825, 1.000138, 0.000027
5.960042, 5.155827, 1.000138, 0.000027
5.970042, 5.165828, 1.000138, 0.000027
5.980042, 5.175829, 1.000139, 0.000027
5.990042, 5.185830, 1.000139, 0.000027
6.000042, 5.195831, 1.000139, 0.000027
6.010043, 5.205832, 1.000139, 0.000027
6.020043, 5.215834, 1.000139, 0.000027
6.030043, 5.225835, 1.000140, 0.000027
6.040043, 5.235836, 1.000140, 0.000027
6.050044, 5.245837, 1.000140, 0.000027
6.060044, 5.255838, 1.000140, 0.000027
