x, z_0, z_1, z_2
1.109999, 0.391530, 0.648228, 0.422614
1.119999, 0.398033, 0.652439, 0.419509
1.129999, 0.404578, 0.656619, 0.416403
1.139999, 0.411165, 0.660767, 0.413295
1.149999, 0.417794, 0.664884, 0.410187
1.159999, 0.424463, 0.668971, 0.407078
1.169999, 0.431173, 0.673026, 0.403969
1.179999, 0.437923, 0.677050, 0.400860
1.189999, 0.444714, 0.681043, 0.397750
1.199999, 0.451544, 0.685005, 0.394641
1.209999, 0.458414, 0.688936, 0.391532
1.219999, 0.465323, 0.692836, 0.388425
1.229999, 0.472270, 0.696705, 0.385318
1.239999, 0.479257, 0.700542, 0.382212
1.249999, 0.486281, 0.704349, 0.379108
1.259999, 0.493344, 0.708124, 0.376006
1.269999, 0.500444, 0.711869, 0.372905
1.279999, 0.507581, 0.715582, 0.369807
1.289999, 0.514755, 0.719265, 0.366712
1.299999, 0.521966, 0.722917, 0.363619
1.309999, 0.529213, 0.726538, 0.360529
1.319999, 0.536497, 0.730127, 0.357442
1.329999, 0.543816, 0.733686, 0.354359
1.339999, 0.551170, 0.737215, 0.351280
1.349999, 0.558560, 0.740712, 0.348204
1.359999, 0.565984, 0.744179, 0.345133
1.369999, 0.573443, 0.747615, 0.342066
1.379999, 0.580937, 0.751020, 0.339005
1.389999, 0.588464, 0.754395, 0.335948
1.399999, 0.596024, 0.757739, 0.332896
1.409999, 0.603618, 0.761053, 0.329851
1.419999, 0.611245, 0.764336, 0.326811
1.429999, 0.618905, 0.767589, 0.323777
1.439999, 0.626597, 0.770812, 0.320749
1.449999, 0.634321, 0.774004, 0.317728
1.459999, 0.642077, 0.777166, 0.314714
1.469999, 0.649864, 0.780298, 0.311706
1.479999, 0.657683, 0.783400, 0.308707
1.489999, 0.665532, 0.786472, 0.305714
1.499999, 0.673412, 0.789515, 0.302730
1.509999, 0.681323, 0.792527, 0.299754
1.519999, 0.689263, 0.795510, 0.296786
1.529999, 0.697233, 0.798463, 0.293827
1.539999, 0.705232, 0.801386, 0.290877
1.549999, 0.713260, 0.804280, 0.287935
1.559999, 0.721317, 0.807145, 0.285004
1.569999, 0.729403, 0.809980, 0.282081
1.579999, 0.737517, 0.812787, 0.279169
1.589999, 0.745659, 0.815564, 0.276267
1.599999, 0.753828, 0.818312, 0.273375
1.609999, 0.762025, 0.821031, 0.270493
1.619999, 0.770249, 0.823722, 0.267623
1.629999, 0.778499, 0.826384, 0.264763
1.639999, 0.786776, 0.829017, 0.261915
1.649999, 0.795079, 0.831622, 0.259078
1.659999, 0.803409, 0.834199, 0.256253
1.669999, 0.811763, 0.836747, 0.253440
1.679999, 0.820143, 0.839268, 0.250640
1.689999, 0.828549, 0.841760, 0.247851
1.699999, 0.836979, 0.844225, 0.245075
1.709999, 0.845433, 0.846662, 0.242312
1.719999, 0.853912, 0.849071, 0.239562
1.729999, 0.862414, 0.851453, 0.236826
1.739999, 0.870941, 0.853807, 0.234102
1.749999, 0.879490, 0.856135, 0.231393
1.759999, 0.888063, 0.858435, 0.228697
1.769999, 0.896659, 0.860709, 0.226016
1.779999, 0.905277, 0.862956, 0.223348
1.789999, 0.913918, 0.865176, 0.220695
1.799999, 0.922581, 0.867370, 0.218057
1.809999, 0.931265, 0.869537, 0.215433
1.819999, 0.939972, 0.871678, 0.212825
1.829999, 0.948699, 0.873794, 0.210232
1.839999, 0.957447, 0.875883, 0.207654
1.849999, 0.966217, 0.877947, 0.205091
1.859999, 0.975006, 0.879985, 0.202544
1.869999, 0.983816, 0.881998, 0.200013
1.879999, 0.992646, 0.883985, 0.197499
1.889999, 1.001496, 0.885948, 0.195000
1.899999, 1.010365, 0.887885, 0.192517
1.909999, 1.019253, 0.889798, 0.190051
1.919999, 1.028161, 0.891686, 0.187602
1.929999, 1.037087, 0.893550, 0.185169
1.939999, 1.046032, 0.895390, 0.182753
1.949998, 1.054995, 0.897205, 0.180354
1.959998, 1.063976, 0.898997, 0.177973
1.969998, 1.072975, 0.900765, 0.175608
1.979998, 1.081991, 0.902509, 0.173261
1.989998, 1.091025, 0.904230, 0.170932
1.999998, 1.100075, 0.905928, 0.168620
2.009999, 1.109143, 0.907603, 0.166325
2.019999, 1.118227, 0.909254, 0.164049
2.029999, 1.127328, 0.910884, 0.161790
2.039999, 1.136445, 0.912490, 0.159550
2.049999, 1.145578, 0.914075, 0.157327
2.059999, 1.154727, 0.915637, 0.155123
2.069999, 1.163891, 0.917177, 0.152937
2.079998, 1.173070, 0.918696, 0.150769
2.089998, 1.182264, 0.920193, 0.148619
2.099998, 1.191474, 0.921668, 0.146488
2.109998, 1.200698, 0.923122, 0.144376
2.119998, 1.209936, 0.924556, 0.142282
2.129998, 1.219189, 0.925968, 0.140207
2.139998, 1.228455, 0.927360, 0.138150
2.149998, 1.237736, 0.928731, 0.136113
2.159998, 1.247030, 0.930082, 0.134094
2.169998, 1.256337, 0.931413, 0.132094
2.179998, 1.265658, 0.932724, 0.130112
2.189998, 1.274992, 0.934015, 0.128150
2.199998, 1.284338, 0.935287, 0.126206
2.209998, 1.293697, 0.936540, 0.124282
2.219998, 1.303069, 0.937773, 0.122376
2.229998, 1.312453, 0.938987, 0.120490
2.239998, 1.321849, 0.940183, 0.118622
2.249998, 1.331256, 0.941360, 0.116773
2.259998, 1.340676, 0.942518, 0.114944
2.269998, 1.350107, 0.943659, 0.113133
2.279998, 1.359549, 0.944781, 0.111341
2.289998, 1.369002, 0.945886, 0.109569
2.299998, 1.378466, 0.946972, 0.107815
2.309998, 1.387942, 0.948042, 0.106080
2.319998, 1.397427, 0.949094, 0.104364
2.329998, 1.406923, 0.950129, 0.102667
2.339998, 1.416430, 0.951148, 0.100989
2.349998, 1.425946, 0.952149, 0.099330
2.359998, 1.435473, 0.953134, 0.097689
2.369998, 1.445009, 0.954103, 0.096067
2.379998, 1.454555, 0.955056, 0.094464
2.389998, 1.464110, 0.955992, 0.092880
2.399998, 1.473674, 0.956913, 0.091314
2.409998, 1.483248, 0.957819, 0.089767
2.419998, 1.492831, 0.958709, 0.088238
2.429998, 1.502422, 0.959584, 0.086728
2.439998, 1.512022, 0.960443, 0.085236
2.449998, 1.521631, 0.961288, 0.083763
2.459998, 1.531248, 0.962119, 0.082307
2.469998, 1.540873, 0.962935, 0.080870
2.479998, 1.550507, 0.963736, 0.079451
2.489998, 1.560148, 0.964524, 0.078051
2.499998, 1.569797, 0.965297, 0.076668
2.509998, 1.579454, 0.966057, 0.075302
2.519998, 1.589118, 0.966803, 0.073955
2.529998, 1.598790, 0.967536, 0.072625
2.539998, 1.608469, 0.968256, 0.071313
2.549998, 1.618155, 0.968963, 0.070019
2.559998, 1.627848, 0.969656, 0.068742
2.569998, 1.637548, 0.970337, 0.067482
2.579998, 1.647255, 0.971006, 0.066239
2.589998, 1.656968, 0.971662, 0.065014
2.599998, 1.666688, 0.972306, 0.063806
2.609998, 1.676414, 0.972938, 0.062614
2.619998, 1.686147, 0.973559, 0.061439
2.629998, 1.695885, 0.974167, 0.060281
2.639998, 1.705630, 0.974764, 0.059140
2.649998, 1.715381, 0.975350, 0.058015
2.659998, 1.725137, 0.975925, 0.056906
2.669998, 1.734899, 0.976488, 0.055813
2.679998, 1.744667, 0.977041, 0.054737
2.689998, 1.754440, 0.977583, 0.053676
2.699998, 1.764218, 0.978115, 0.052632
2.709998, 1.774002, 0.978636, 0.051603
2.719998, 1.783791, 0.979147, 0.050589
2.729998, 1.793585, 0.979648, 0.049591
2.739998, 1.803384, 0.980139, 0.048609
2.749998, 1.813188, 0.980620, 0.047642
2.759998, 1.822996, 0.981091, 0.046689
2.769998, 1.832809, 0.981554, 0.045752
2.779998, 1.842627, 0.982007, 0.044829
2.789998, 1.852449, 0.982450, 0.043922
2.799998, 1.862276, 0.982885, 0.043028
2.809998, 1.872107, 0.983311, 0.042149
2.819998, 1.881942, 0.983728, 0.041284
2.829998, 1.891782, 0.984137, 0.040434
2.839998, 1.901625, 0.984537, 0.039597
2.849998, 1.911472, 0.984929, 0.038774
2.859998, 1.921323, 0.985312, 0.037965
2.869998, 1.931178, 0.985688, 0.037170
2.879998, 1.941037, 0.986056, 0.036387
2.889998, 1.950900, 0.986416, 0.035619
2.899998, 1.960765, 0.986768, 0.034863
2.909998, 1.970635, 0.987113, 0.034120
2.919998, 1.980508, 0.987451, 0.033390
2.929998, 1.990384, 0.987781, 0.032673
2.939998, 2.000263, 0.988104, 0.031968
2.949998, 2.010146, 0.988420, 0.031275
2.959998, 2.020032, 0.988730, 0.030595
2.969998, 2.029921, 0.989032, 0.029927
2.979998, 2.039812, 0.989328, 0.029271
2.989998, 2.049707, 0.989618, 0.028627
2.999998, 2.059605, 0.989901, 0.027994
3.009998, 2.069505, 0.990178, 0.027373
3.019998, 2.079408, 0.990448, 0.026764
3.029998, 2.089314, 0.990713, 0.026165
3.039998, 2.099223, 0.990972, 0.025578
3.049998, 2.109134, 0.991225, 0.025001
3.059998, 2.119047, 0.991472, 0.024436
3.069998, 2.128963, 0.991713, 0.023881
3.079998, 2.138881, 0.991949, 0.023336
3.089998, 2.148802, 0.992180, 0.022802
3.099998, 2.158725, 0.992406, 0.022278
3.109998, 2.168650, 0.992626, 0.021765
3.119998, 2.178577, 0.992841, 0.021261
3.129997, 2.188507, 0.993051, 0.020767
3.139997, 2.198438, 0.993256, 0.020283
3.149997, 2.208372, 0.993457, 0.019808
3.159997, 2.218307, 0.993652, 0.019342
3.169997, 2.228245, 0.993843, 0.018886
3.179997, 2.238184, 0.994030, 0.018439
3.189997, 2.248125, 0.994212, 0.018001
3.199997, 2.258068, 0.994390, 0.017572
3.209997, 2.268013, 0.994564, 0.017152
3.219997, 2.277960, 0.994733, 0.016740
3.229997, 2.287908, 0.994899, 0.016337
3.239997, 2.297858, 0.995060, 0.015941
3.249997, 2.307809, 0.995218, 0.015555
3.259997, 2.317762, 0.995371, 0.015176
3.269997, 2.327716, 0.995521, 0.014805
3.279997, 2.337672, 0.995667, 0.014442
3.289997, 2.347630, 0.995810, 0.014086
3.299997, 2.357588, 0.995949, 0.013739
3.309997, 2.367548, 0.996085, 0.013398
3.319997, 2.377510, 0.996217, 0.013065
3.329997, 2.387473, 0.996346, 0.012739
3.339997, 2.397437, 0.996472, 0.012420
3.349997, 2.407402, 0.996595, 0.012108
3.359997, 2.417369, 0.996714, 0.011803
3.369997, 2.427337, 0.996831, 0.011505
3.379997, 2.437305, 0.996944, 0.011213
3.389997, 2.447275, 0.997055, 0.010928
3.399997, 2.457247, 0.997163, 0.010649
3.409997, 2.467219, 0.997268, 0.010376
3.419997, 2.477192, 0.997370, 0.010109
3.429997, 2.487166, 0.997470, 0.009849
3.439997, 2.497141, 0.997567, 0.009594
3.449997, 2.507118, 0.997662, 0.009345
3.459997, 2.517095, 0.997754, 0.009102
3.469997, 2.527073, 0.997844, 0.008865
3.479997, 2.537051, 0.997932, 0.008633
3.489997, 2.547031, 0.998017, 0.008406
3.499997, 2.557012, 0.998100, 0.008185
3.509997, 2.566993, 0.998181, 0.007968
3.519997, 2.576975, 0.998259, 0.007757
3.529997, 2.586958, 0.998336, 0.007551
3.539997, 2.596942, 0.998410, 0.007350
3.549997, 2.606927, 0.998483, 0.007153
3.559997, 2.616912, 0.998553, 0.006962
3.569997, 2.626898, 0.998622, 0.006775
3.579997, 2.636884, 0.998689, 0.006592
3.589997, 2.646872, 0.998754, 0.006414
3.599997, 2.656859, 0.998817, 0.006240
3.609997, 2.666848, 0.998879, 0.006070
3.619997, 2.676837, 0.998939, 0.005905
3.629997, 2.686827, 0.998997, 0.005744
3.639997, 2.696817, 0.999053, 0.005586
3.649997, 2.706808, 0.999108, 0.005433
3.659997, 2.716799, 0.999162, 0.005283
3.669997, 2.726791, 0.999214, 0.005137
3.679997, 2.736783, 0.999265, 0.004995
3.689997, 2.746776, 0.999314, 0.004857
3.699997, 2.756769, 0.999362, 0.004721
3.709997, 2.766763, 0.999408, 0.004590
3.719997, 2.776757, 0.999454, 0.004462
3.729997, 2.786752, 0.999498, 0.004337
3.739997, 2.796747, 0.999540, 0.004215
3.749997, 2.806743, 0.999582, 0.004096
3.759997, 2.816739, 0.999622, 0.003981
3.769997, 2.826735, 0.999662, 0.003868
3.779997, 2.836732, 0.999700, 0.003759
3.789997, 2.846730, 0.999737, 0.003652
3.799997, 2.856727, 0.999773, 0.003548
3.809997, 2.866725, 0.999808, 0.003447
3.819997, 2.876723, 0.999842, 0.003348
3.829997, 2.886722, 0.999875, 0.003253
3.839997, 2.896721, 0.999907, 0.003159
3.849997, 2.906720, 0.999938, 0.003069
3.859997, 2.916719, 0.999968, 0.002980
3.869997, 2.926719, 0.999997, 0.002894
3.879997, 2.936719, 1.000026, 0.002811
3.889997, 2.946720, 1.000054, 0.002730
3.899997, 2.956721, 1.000081, 0.002651
3.909997, 2.966722, 1.000107, 0.002574
3.919997, 2.976723, 1.000132, 0.002499
3.929997, 2.986724, 1.000157, 0.002426
3.939997, 2.996726, 1.000181, 0.002356
3.949997, 3.006728, 1.000204, 0.002287
3.959997, 3.016730, 1.000226, 0.002220
3.969997, 3.026732, 1.000248, 0.002155
3.979997, 3.036735, 1.000270, 0.002092
3.989997, 3.046738, 1.000290, 0.002031
3.999997, 3.056741, 1.000310, 0.001971
4.009997, 3.066744, 1.000330, 0.001913
4.019997, 3.076747, 1.000348, 0.001857
4.029997, 3.086751, 1.000367, 0.001803
4.039998, 3.096755, 1.000384, 0.001749
4.049998, 3.106759, 1.000402, 0.001698
4.059998, 3.116763, 1.000418, 0.001648
4.069998, 3.126767, 1.000435, 0.001599
4.079998, 3.136771, 1.000450, 0.001552
4.089999, 3.146776, 1.000466, 0.001507
4.099999, 3.156781, 1.000481, 0.001462
4.109999, 3.166785, 1.000495, 0.001419
4.119999, 3.176790, 1.000509, 0.001377
4.130000, 3.186796, 1.000522, 0.001337
4.140000, 3.196801, 1.000536, 0.001297
4.150000, 3.206806, 1.000548, 0.001259
4.160000, 3.216812, 1.000561, 0.001222
4.170001, 3.226818, 1.000573, 0.001186
4.180001, 3.236823, 1.000584, 0.001151
4.190001, 3.246829, 1.000596, 0.001117
4.200001, 3.256835, 1.000607, 0.001085
4.210001, 3.266841, 1.000618, 0.001053
4.220002, 3.276848, 1.000628, 0.001022
4.230002, 3.286854, 1.000638, 0.000992
4.240002, 3.296860, 1.000648, 0.000963
4.250002, 3.306867, 1.000657, 0.000935
4.260003, 3.316874, 1.000666, 0.000908
4.270003, 3.326880, 1.000675, 0.000881
4.280003, 3.336887, 1.000684, 0.000856
4.290003, 3.346894, 1.000692, 0.000831
4.300004, 3.356901, 1.000701, 0.000807
4.310004, 3.366908, 1.000709, 0.000784
4.320004, 3.376915, 1.000716, 0.000761
4.330004, 3.386922, 1.000724, 0.000740
4.340004, 3.396930, 1.000731, 0.000719
4.350005, 3.406937, 1.000738, 0.000698
4.360005, 3.416945, 1.000745, 0.000678
4.370005, 3.426952, 1.000752, 0.000659
4.380005, 3.436960, 1.000758, 0.000641
4.390006, 3.446967, 1.000765, 0.000623
4.400006, 3.456975, 1.000771, 0.000605
4.410006, 3.466982, 1.000777, 0.000589
4.420006, 3.476990, 1.000783, 0.000572
4.430007, 3.486998, 1.000788, 0.000557
4.440007, 3.497006, 1.000794, 0.000541
4.450007, 3.507014, 1.000799, 0.000527
4.460007, 3.517022, 1.000804, 0.000512
4.470007, 3.527030, 1.000809, 0.000499
4.480008, 3.537038, 1.000814, 0.000485
4.490008, 3.547046, 1.000819, 0.000473
4.500008, 3.557054, 1.000824, 0.000460
4.510008, 3.567063, 1.000828, 0.000448
4.520009, 3.577071, 1.000833, 0.000436
4.530009, 3.587079, 1.000837, 0.000425
4.540009, 3.597088, 1.000841, 0.000414
4.550009, 3.607096, 1.000845, 0.000404
4.560009, 3.617105, 1.000849, 0.000394
4.570010, 3.627113, 1.000853, 0.000384
4.580010, 3.637122, 1.000857, 0.000374
4.590010, 3.647130, 1.000861, 0.000365
4.600010, 3.657139, 1.000864, 0.000356
4.610011, 3.667147, 1.000868, 0.000348
4.620011, 3.677156, 1.000871, 0.000339
4.630011, 3.687165, 1.000875, 0.000331
4.640011, 3.697174, 1.000878, 0.000324
4.650012, 3.707183, 1.000881, 0.000316
4.660012, 3.717191, 1.000884, 0.000309
4.670012, 3.727200, 1.000887, 0.000302
4.680012, 3.737209, 1.000890, 0.000295
4.690012, 3.747218, 1.000893, 0.000289
4.700013, 3.757227, 1.000896, 0.000283
4.710013, 3.767236, 1.000899, 0.000277
4.720013, 3.777245, 1.000901, 0.000271
4.730013, 3.787254, 1.000904, 0.000265
4.740014, 3.797263, 1.000907, 0.000260
4.750014, 3.807272, 1.000909, 0.000255
4.760014, 3.817281, 1.000912, 0.000250
4.770014, 3.827290, 1.000914, 0.000245
4.780015, 3.837299, 1.000917, 0.000240
4.790015, 3.847309, 1.000919, 0.000235
4.800015, 3.857318, 1.000921, 0.000231
4.810015, 3.867327, 1.000924, 0.000227
4.820015, 3.877337, 1.000926, 0.000223
4.830016, 3.887346, 1.000928, 0.000219
4.840016, 3.897355, 1.000930, 0.000215
4.850016, 3.907364, 1.000933, 0.000211
4.860016, 3.917374, 1.000935, 0.000208
4.870017, 3.927383, 1.000937, 0.000204
4.880017, 3.937392, 1.000939, 0.000201
4.890017, 3.947402, 1.000941, 0.000198
4.900017, 3.957411, 1.000943, 0.000195
4.910017, 3.967421, 1.000945, 0.000192
4.920018, 3.977430, 1.000947, 0.000189
4.930018, 3.987440, 1.000948, 0.000186
4.940018, 3.997449, 1.000950, 0.000184
4.950018, 4.007459, 1.000952, 0.000181
4.960019, 4.017468, 1.000954, 0.000179
4.970019, 4.027478, 1.000956, 0.000176
4.980019, 4.037488, 1.000957, 0.000174
4.990019, 4.047498, 1.000959, 0.000172
5.000020, 4.057508, 1.000961, 0.000170
5.010020, 4.067517, 1.000963, 0.000168
5.020020, 4.077527, 1.000964, 0.000166
5.030020, 4.087537, 1.000966, 0.000164
5.040020, 4.097547, 1.000968, 0.000162
5.050021, 4.107556, 1.000969, 0.000160
5.060021, 4.117566, 1.000971, 0.000159
5.070021, 4.127576, 1.000972, 0.000157
5.080021, 4.137586, 1.000974, 0.000155
5.090022, 4.147595, 1.000975, 0.000154
5.100022, 4.157605, 1.000977, 0.000152
5.110022, 4.167615, 1.000979, 0.000151
5.120022, 4.177625, 1.000980, 0.000150
5.130023, 4.187634, 1.000982, 0.000148
5.140023, 4.197644, 1.000983, 0.000147
5.150023, 4.207654, 1.000984, 0.000146
5.160023, 4.217664, 1.000986, 0.000145
5.170023, 4.227674, 1.000987, 0.000143
5.180024, 4.237683, 1.000989, 0.000142
5.190024, 4.247693, 1.000990, 0.000141
5.200024, 4.257703, 1.000992, 0.000140
5.210024, 4.267713, 1.000993, 0.000139
5.220025, 4.277722, 1.000994, 0.000138
5.230025, 4.287732, 1.000996, 0.000137
5.240025, 4.297742, 1.000997, 0.000136
5.250025, 4.307752, 1.000998, 0.000136
5.260026, 4.317761, 1.001000, 0.000135
5.270026, 4.327772, 1.001001, 0.000134
5.280026, 4.337782, 1.001002, 0.000133
5.290026, 4.347792, 1.001004, 0.000132
5.300026, 4.357802, 1.001005, 0.000132
5.310027, 4.367813, 1.001006, 0.000131
5.320027, 4.377823, 1.001008, 0.000130
5.330027, 4.387833, 1.001009, 0.000130
5.340027, 4.397843, 1.001010, 0.000129
5.350028, 4.407854, 1.001012, 0.000128
5.360028, 4.417864, 1.001013, 0.000128
5.370028, 4.427874, 1.001014, 0.000127
5.380028, 4.437884, 1.001016, 0.000127
5.390028, 4.447895, 1.001017, 0.000126
5.400029, 4.457905, 1.001018, 0.000126
5.410029, 4.467915, 1.001019, 0.000125
5.420029, 4.477925, 1.001021, 0.000125
5.430029, 4.487936, 1.001022, 0.000124
5.440030, 4.497946, 1.001023, 0.000124
5.450030, 4.507956, 1.001024, 0.000123
5.460030, 4.517966, 1.001025, 0.000123
5.470030, 4.527977, 1.001027, 0.000122
5.480031, 4.537987, 1.001028, 0.000122
5.490031, 4.547997, 1.001029, 0.000122
5.500031, 4.558007, 1.001030, 0.000121
5.510031, 4.568017, 1.001031, 0.000121
5.520031, 4.578028, 1.001033, 0.000121
5.530032, 4.588038, 1.001034, 0.000120
5.540032, 4.598048, 1.001035, 0.000120
5.550032, 4.608058, 1.001036, 0.000120
5.560032, 4.618069, 1.001037, 0.000119
5.570033, 4.628079, 1.001039, 0.000119
5.580033, 4.638089, 1.001040, 0.000119
5.590033, 4.648099, 1.001041, 0.000118
5.600033, 4.658110, 1.001042, 0.000118
5.610034, 4.668120, 1.001043, 0.000118
5.620034, 4.678130, 1.001045, 0.000117
5.630034, 4.688140, 1.001046, 0.000117
5.640034, 4.698151, 1.001047, 0.000117
5.650034, 4.708161, 1.001048, 0.000117
5.660035, 4.718172, 1.001049, 0.000116
5.670035, 4.728182, 1.001050, 0.000116
5.680035, 4.738193, 1.001052, 0.000116
5.690035, 4.748204, 1.001053, 0.000116
5.700036, 4.758214, 1.001054, 0.000116
5.710036, 4.768225, 1.001055, 0.000115
5.720036, 4.778236, 1.001056, 0.000115
5.730036, 4.788247, 1.001058, 0.000115
5.740036, 4.798257, 1.001059, 0.000115
5.750037, 4.808268, 1.001060, 0.000114
5.760037, 4.818279, 1.001061, 0.000114
5.770037, 4.828290, 1.001062, 0.000114
5.780037, 4.838300, 1.001064, 0.000114
5.790038, 4.848311, 1.001065, 0.000114
5.800038, 4.858322, 1.001066, 0.000113
5.810038, 4.868332, 1.001067, 0.000113
5.820038, 4.878343, 1.001068, 0.000113
5.830039, 4.888354, 1.001069, 0.000113
5.840039, 4.898365, 1.001070, 0.000113
5.850039, 4.908375, 1.001071, 0.000113
5.860039, 4.918386, 1.001073, 0.000112
5.870039, 4.928397, 1.001074, 0.000112
5.880040, 4.938407, 1.001075, 0.000112
5.890040, 4.948418, 1.001076, 0.000112
5.900040, 4.958429, 1.001077, 0.000112
5.910040, 4.968440, 1.001078, 0.000112
5.920041, 4.978450, 1.001079, 0.000112
5.930041, 4.988461, 1.001080, 0.000111
5.940041, 4.998472, 1.001081, 0.000111
5.950041, 5.008482, 1.001082, 0.000111
5.960042, 5.018493, 1.001083, 0.000111
5.970042, 5.028504, 1.001084, 0.000111
5.980042, 5.038515, 1.001085, 0.000111
5.990042, 5.048525, 1.001086, 0.000110
6.000042, 5.058536, 1.001088, 0.000110
6.010043, 5.068547, 1.001089, 0.000110
6.020043, 5.078557, 1.001090, 0.000110
6.030043, 5.088568, 1.001091, 0.000110
6.040043, 5.098579, 1.001092, 0.000110
6.050044, 5.108590, 1.001093, 0.000110
6.060044, 5.118600, 1.001094, 0.000110
